iShares STOXX Europe 600 Insurance UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:55,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,34.4181,2022-01-14 00:00:00,Max,--,--,Advancing,0,Up days,1887.0,Up,0.202567326048259,2020-02-12 00:00:00,0.140515917341525,2008-09-19
Low,7.5488,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1759.0,Down,-0.149081985607213,2020-03-12 00:00:00,-0.113277833565482,2009-03-05
Average,22.9722185083631,,Average,--,,,,Unchanged,0.0,Period,0.164644278934092,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2014-09-01 00:00:00,23.8935,23.8624,--,23.9155,23.7841,-0.0175978145190237,-0.00419999999999732,-0.130160922426595,-0.0310999999999986,,,,,
2014-08-29 00:00:00,23.7178,23.8666,--,23.8697,23.688,0.694456164036775,0.164599999999997,0.627376906795731,0.148799999999998,,,,,
2014-08-28 00:00:00,23.8504,23.702,--,23.8504,23.6785,-0.634710355756407,-0.151399999999999,-0.622211786804409,-0.148399999999999,,,,,
2014-08-27 00:00:00,23.8564,23.8534,--,23.9257,23.7918,0.113739858895426,0.0271000000000008,-0.012575241863819,-0.00300000000000011,,,,,
2014-08-26 00:00:00,23.677,23.8263,--,23.83,23.6498,0.594881234853532,0.140899999999998,0.630569751235377,0.1493,,,,,
2014-08-25 00:00:00,23.497,23.6854,--,23.6869,23.497,0.907448748317177,0.213000000000001,0.801804485679029,0.188400000000001,,,,,
2014-08-22 00:00:00,23.4816,23.4724,--,23.5599,23.3484,-0.0685441811950444,-0.016099999999998,-0.0391796129735617,-0.00919999999999987,,,,,
2014-08-21 00:00:00,23.2436,23.4885,--,23.5021,23.2111,1.07275637715583,0.249299999999998,1.05362336299023,0.244899999999998,,,,,
2014-08-20 00:00:00,23.3212,23.2392,--,23.3212,23.1546,-0.244675097226151,-0.0569999999999986,-0.351611409361443,-0.0820000000000007,,,,,
2014-08-19 00:00:00,23.1985,23.2962,--,23.3289,23.1985,0.411192717492491,0.0953999999999979,0.421147919046489,0.0976999999999997,,,,,
2014-08-18 00:00:00,23.0632,23.2008,--,23.292,23.0632,0.660780528017009,0.1523,0.596621457560107,0.137600000000003,,,,,
2014-08-15 00:00:00,23.1078,23.0485,--,23.3107,23.0409,-0.260939555494002,-0.060299999999998,-0.256623304685,-0.0593000000000004,,,,,
2014-08-14 00:00:00,23.0612,23.1088,--,23.1587,22.9375,0.17296013247272,0.0398999999999994,0.206407298839606,0.0475999999999992,,,,,
2014-08-13 00:00:00,22.9303,23.0689,--,23.113,22.9303,0.709408724199341,0.162499999999998,0.604440412903452,0.1386,,,,,
2014-08-12 00:00:00,22.8307,22.9064,--,22.9893,22.7726,0.346954510408636,0.0792000000000002,0.331571086300469,0.0757000000000012,,,,,
2014-08-11 00:00:00,22.5651,22.8272,--,22.8601,22.5651,1.24183934147034,0.280000000000001,1.1615282006284,0.2621,,,,,
2014-08-08 00:00:00,22.6422,22.5472,--,22.6678,22.3787,-0.530276961627714,-0.120200000000001,-0.419570536431967,-0.0949999999999989,,,,,
2014-08-07 00:00:00,22.6944,22.6674,--,22.8484,22.5245,-0.162524279541758,-0.0368999999999993,-0.118972081218279,-0.027000000000001,,,,,
2014-08-06 00:00:00,22.9028,22.7043,--,22.9028,22.5922,-0.863676256762484,-0.197800000000001,-0.866706254257118,-0.198499999999999,,,,,
2014-08-05 00:00:00,22.8488,22.9021,--,23.0765,22.8488,0.231517952488494,0.0529000000000011,0.233272644515249,0.0533000000000001,,,,,
2014-08-04 00:00:00,22.8311,22.8492,--,23.0035,22.7858,0.0915530284778149,0.020900000000001,0.0792778271743387,0.0181000000000004,,,,,
2014-08-01 00:00:00,23.0938,22.8283,--,23.1519,22.7717,-1.1706286500972,-0.270400000000002,-1.14965921589346,-0.265500000000003,,,,,
2014-07-31 00:00:00,23.3813,23.0987,--,23.4036,23.0454,-1.21541810468333,-0.284199999999998,-1.20865820121207,-0.282599999999999,,,,,
2014-07-30 00:00:00,23.6458,23.3829,--,23.6458,23.3283,-1.1155890673963,-0.2638,-1.11182535587716,-0.262900000000002,,,,,
2014-07-29 00:00:00,23.6021,23.6467,--,23.7422,23.5551,0.188966236055262,0.0445999999999991,0.188966236055262,0.0445999999999991,,,,,
2014-07-28 00:00:00,23.6494,23.6021,--,23.726,23.4537,-0.216882139565565,-0.0513000000000012,-0.200005074124502,-0.0472999999999999,,,,,
2014-07-25 00:00:00,23.7778,23.6534,--,23.9054,23.6125,-0.551199310475309,-0.1311,-0.523177081142906,-0.124399999999998,,,,,
2014-07-24 00:00:00,23.6556,23.7845,--,23.8069,23.5228,0.581469108132122,0.137500000000003,0.544902686890214,0.128900000000002,,,,,
2014-07-23 00:00:00,23.5933,23.647,--,23.7161,23.5413,0.244177469541392,0.0575999999999972,0.227606990120073,0.0536999999999992,,,,,
2014-07-22 00:00:00,23.3124,23.5894,--,23.6131,23.3124,1.20296881033077,0.2804,1.18820885022564,0.277000000000001,,,,,
2014-07-21 00:00:00,23.4829,23.309,--,23.486,23.2448,-0.76969578285042,-0.180799999999998,-0.740538860191883,-0.1739,,,,,
2014-07-18 00:00:00,23.5659,23.4898,--,23.5659,23.3424,-0.327999626598101,-0.077300000000001,-0.322924225257683,-0.0761000000000003,,,,,
2014-07-17 00:00:00,23.8108,23.5671,--,23.8108,23.5438,-1.04260268565718,-0.2483,-1.02348514119643,-0.2437,,,,,
2014-07-16 00:00:00,23.4685,23.8154,--,23.8508,23.4685,1.48507046094713,0.348500000000001,1.47815156486355,0.346900000000002,,,,,
2014-07-15 00:00:00,23.5499,23.4669,--,23.5837,23.416,-2.36769845232153,-0.569100000000002,-0.352443110161835,-0.083000000000002,,,,,
2014-07-14 00:00:00,23.8133,24.036,--,24.1054,23.8133,0.900447075121218,0.214500000000001,0.935191678599773,0.2227,,,,,
2014-07-11 00:00:00,23.7243,23.8215,--,23.9376,23.7243,0.441882723987742,0.104800000000001,0.409706503458483,0.0972000000000008,,,,,
2014-07-10 00:00:00,23.9142,23.7167,--,23.9796,23.5431,-0.835821145146047,-0.1999,-0.825869148873897,-0.197500000000002,,,,,
2014-07-09 00:00:00,23.9446,23.9166,--,23.9733,23.7812,-0.116519451230982,-0.0279000000000025,-0.116936595307511,-0.0280000000000022,,,,,
2014-07-08 00:00:00,24.1949,23.9445,--,24.1949,23.9388,-0.989914778013471,-0.2394,-1.03492884864165,-0.250399999999999,,,,,
2014-07-07 00:00:00,24.3506,24.1839,--,24.3785,24.1716,-0.629899906316248,-0.153299999999998,-0.684582720754309,-0.166699999999999,,,,,
2014-07-04 00:00:00,24.3432,24.3372,--,24.414,24.2905,-0.0402513656713436,-0.00980000000000203,-0.0246475401754914,-0.00600000000000023,,,,,
2014-07-03 00:00:00,24.0007,24.347,--,24.3473,23.8,1.39978093282635,0.336100000000002,1.44287458282468,0.346300000000003,,,,,
2014-07-02 00:00:00,23.9185,24.0109,--,24.0758,23.9185,0.367009292273986,0.0877999999999979,0.386311850659522,0.0923999999999978,,,,,
2014-07-01 00:00:00,23.6758,23.9231,--,23.9414,23.6758,1.06501626462761,0.252100000000002,1.04452647851394,0.247300000000003,,,,,
2014-06-30 00:00:00,23.6726,23.671,--,23.738,23.5085,0.00929493679442315,0.00219999999999843,-0.00675886890328829,-0.00159999999999982,,,,,
2014-06-27 00:00:00,23.6169,23.6688,--,23.7312,23.5801,0.193454711701682,0.0457000000000001,0.219757885243194,0.0518999999999998,,,,,
2014-06-26 00:00:00,23.584,23.6231,--,23.6773,23.4599,0.195104571809083,0.0459999999999994,0.165790366350073,0.0391000000000012,,,,,
2014-06-25 00:00:00,23.6962,23.5771,--,23.6962,23.485,-0.584422977183877,-0.138599999999997,-0.502612233185066,-0.1191,,,,,
2014-06-24 00:00:00,23.7983,23.7157,--,23.8522,23.6244,-0.376386771013181,-0.0896000000000008,-0.347083615216225,-0.0826000000000029,,,,,
2014-06-23 00:00:00,23.9083,23.8053,--,23.9487,23.747,-0.427064423567599,-0.1021,-0.430812730307055,-0.103000000000002,,,,,
2014-06-20 00:00:00,24.0579,23.9074,--,24.0592,23.9038,-0.635899652541114,-0.153000000000002,-0.625574135730887,-0.150500000000001,,,,,
2014-06-19 00:00:00,23.9354,24.0604,--,24.1177,23.9354,0.522239026713571,0.125,0.522239026713571,0.125,,,,,
2014-06-18 00:00:00,23.9099,23.9354,--,24.0608,23.9099,0.0940914736397545,0.0225000000000009,0.106650383314029,0.025500000000001,,,,,
2014-06-17 00:00:00,23.8377,23.9129,--,24.001,23.774,0.326830291587999,0.0778999999999996,0.315466676734747,0.0751999999999988,,,,,
2014-06-16 00:00:00,23.9879,23.835,--,24.0055,23.8025,-0.605085049687029,-0.145099999999999,-0.637404691531976,-0.152899999999999,,,,,
2014-06-13 00:00:00,24.1444,23.9801,--,24.1444,23.7776,-0.430579891877527,-0.1037,-0.680489057504021,-0.164300000000001,,,,,
2014-06-12 00:00:00,24.1993,24.0838,--,24.275,24.0311,-0.473996322086076,-0.114699999999999,-0.477286533081539,-0.115500000000001,,,,,
2014-06-11 00:00:00,24.2743,24.1985,--,24.2743,24.1419,-0.276112175722735,-0.0670000000000002,-0.312264411332154,-0.075800000000001,,,,,
2014-06-10 00:00:00,24.3191,24.2655,--,24.3419,24.2107,-0.217120440162352,-0.0528000000000013,-0.22040289319917,-0.0535999999999994,,,,,
2014-06-09 00:00:00,24.271,24.3183,--,24.326,24.2494,0.155680484339288,0.0378000000000007,0.19488278192081,0.0472999999999999,,,,,
2014-06-06 00:00:00,24.0747,24.2805,--,24.2847,23.785,0.802082425178417,0.193200000000001,0.85483931263941,0.2058,,,,,
2014-06-05 00:00:00,23.8795,24.0873,--,24.2438,23.6,0.890904978512721,0.212699999999998,0.870202474926187,0.207799999999999,,,,,
2014-06-04 00:00:00,23.8554,23.8746,--,23.9092,23.785,0.0800653937247246,0.0191000000000017,0.0804849216529651,0.0192000000000014,,,,,
2014-06-03 00:00:00,23.9992,23.8555,--,24.0266,23.8267,-0.589657040463394,-0.141500000000001,-0.598769958998629,-0.143699999999999,,,,,
2014-06-02 00:00:00,23.9438,23.997,--,24.0275,23.9214,0.202936313073109,0.0486000000000004,0.222186954451676,0.0532000000000004,,,,,
2014-05-30 00:00:00,23.9378,23.9484,--,24.0375,23.8899,0.076472726816854,0.0183,0.0442814293711208,0.0106000000000002,,,,,
2014-05-29 00:00:00,23.9599,23.9301,--,24.0081,23.9031,-0.108948831617701,-0.0260999999999996,-0.124374475686466,-0.0298000000000016,,,,,
2014-05-28 00:00:00,23.8736,23.9562,--,23.9653,23.8729,0.273745542217089,0.0654000000000003,0.345988874740296,0.0825999999999993,,,,,
2014-05-27 00:00:00,23.7449,23.8908,--,23.922,23.7449,0.619956535655916,0.147199999999998,0.61444773403972,0.145899999999997,,,,,
2014-05-26 00:00:00,23.6053,23.7436,--,23.7446,23.6053,0.634059506654232,0.1496,0.585885373200091,0.138300000000001,,,,,
2014-05-23 00:00:00,23.572,23.594,--,23.6159,23.5036,0.160042111876657,0.037700000000001,0.0933310707619295,0.022000000000002,,,,,
2014-05-22 00:00:00,23.521,23.5563,--,23.5842,23.4463,0.111346743107761,0.0261999999999993,0.150078653118487,0.0352999999999994,,,,,
2014-05-21 00:00:00,23.2988,23.5301,--,23.5543,23.2391,0.936868611040819,0.218400000000003,0.992754991673395,0.231300000000001,,,,,
2014-05-20 00:00:00,23.2225,23.3117,--,23.4183,23.2093,0.384542510679335,0.0892999999999979,0.384110237915807,0.0891999999999982,,,,,
2014-05-19 00:00:00,23.2426,23.2224,--,23.2979,23.0409,-0.136749490414637,-0.0318000000000005,-0.0869093819107979,-0.0201999999999991,,,,,
2014-05-16 00:00:00,23.3023,23.2542,--,23.3634,23.1229,-0.192282930597874,-0.0447999999999986,-0.206417392274574,-0.048099999999998,,,,,
2014-05-15 00:00:00,23.6075,23.299,--,23.7938,23.2395,-1.33270093208604,-0.314700000000002,-1.30678809700308,-0.308500000000002,,,,,
2014-05-14 00:00:00,23.68,23.6137,--,23.7281,23.581,-0.281667539399661,-0.0666999999999973,-0.279983108108101,-0.0662999999999982,,,,,
2014-05-13 00:00:00,23.639,23.6804,--,23.7307,23.6301,0.164541167015622,0.0388999999999982,0.175134311942127,0.0413999999999994,,,,,
2014-05-12 00:00:00,23.4952,23.6415,--,23.6677,23.4683,0.643669940358358,0.151199999999999,0.622680377268549,0.1463,,,,,
2014-05-09 00:00:00,23.647,23.4903,--,23.647,23.413,-0.58404540318177,-0.137999999999998,-0.662663339958545,-0.156699999999997,,,,,
2014-05-08 00:00:00,23.5474,23.6283,--,23.6858,23.3216,0.894149597120269,0.209399999999999,0.343562346586034,0.0808999999999998,,,,,
2014-05-07 00:00:00,23.3522,23.4189,--,23.4843,23.242,0.284767304431242,0.0665000000000013,0.285626193677687,0.0667000000000009,,,,,
2014-05-06 00:00:00,23.342,23.3524,--,23.479,23.2354,0.0677048070412944,0.0157999999999987,0.0445548796161453,0.0104000000000006,,,,,
2014-05-05 00:00:00,23.405,23.3366,--,23.405,23.1648,-0.252610522446436,-0.0591000000000008,-0.292245246742151,-0.0684000000000005,,,,,
2014-05-02 00:00:00,23.5356,23.3957,--,23.5356,23.3314,0.175982461699195,0.0411000000000001,-0.594418667890333,-0.139899999999997,,,,,
2014-04-30 00:00:00,23.4085,23.3546,--,23.4104,23.254,-0.236651003844506,-0.0553999999999988,-0.230258239528371,-0.0538999999999987,,,,,
2014-04-29 00:00:00,23.0116,23.41,--,23.421,23.0116,1.74412287526022,0.401299999999999,1.73130073528133,0.398399999999999,,,,,
2014-04-28 00:00:00,22.9779,23.0087,--,23.1702,22.9542,0.199452159788179,0.0457999999999998,0.134041840202974,0.0307999999999993,,,,,
2014-04-25 00:00:00,23.1492,22.9629,--,23.1492,22.882,-0.815062457886268,-0.188699999999997,-0.80477943082266,-0.186299999999999,,,,,
2014-04-24 00:00:00,23.0825,23.1516,--,23.3059,22.9175,0.313702381365031,0.0723999999999982,0.299360987761286,0.0690999999999988,,,,,
2014-04-23 00:00:00,23.1521,23.0792,--,23.1985,23.0594,-0.207547822477422,-0.0479999999999983,-0.314874244668953,-0.0729000000000006,,,,,
2014-04-22 00:00:00,22.802,23.1272,--,23.1967,22.802,1.44576622100572,0.329599999999999,1.42619068502762,0.325199999999999,,,,,
2014-04-17 00:00:00,22.5356,22.7976,--,22.8072,22.5356,1.18909705854939,0.267900000000001,1.1626049450647,0.262,,,,,
2014-04-16 00:00:00,22.2593,22.5297,--,22.541,22.2593,0.995624809481959,0.222099999999998,1.21477315099755,0.270399999999999,,,,,
2014-04-15 00:00:00,22.7061,22.3076,--,22.7076,22.2824,-1.15078011104562,-0.259699999999999,-1.75503499059723,-0.398499999999999,,,,,
2014-04-14 00:00:00,22.6139,22.5673,--,22.6139,22.2346,0.0270375689236388,0.00609999999999999,-0.206067949358587,-0.0466000000000015,,,,,
2014-04-11 00:00:00,22.8281,22.5612,--,22.8281,22.4094,-1.18821854812219,-0.2713,-1.16917308054547,-0.2669,,,,,
2014-04-10 00:00:00,22.9865,22.8325,--,23.139,22.8084,-0.684216478612251,-0.157299999999999,-0.6699584538751,-0.154,,,,,
2014-04-09 00:00:00,22.9287,22.9898,--,23.0241,22.8644,0.370224841737602,0.0847999999999978,0.266478256508218,0.0610999999999997,,,,,
2014-04-08 00:00:00,23.1386,22.905,--,23.1419,22.7343,-0.959916980153058,-0.221999999999998,-1.00956842678468,-0.233599999999999,,,,,
2014-04-07 00:00:00,23.4672,23.127,--,23.4672,23.0952,-1.46269966723903,-0.343300000000003,-1.44968296175087,-0.340199999999999,,,,,
2014-04-04 00:00:00,23.3873,23.4703,--,23.5597,22.83,0.85989806705573,0.200100000000003,0.354893467822288,0.083000000000002,,,,,
2014-04-03 00:00:00,23.2555,23.2702,--,23.3869,23.2215,0.0890341727779004,0.0206999999999979,0.0632108533465103,0.0146999999999977,,,,,
2014-04-02 00:00:00,23.1734,23.2495,--,23.3058,23.1734,0.40942011772989,0.0948000000000029,0.328393761813115,0.0761000000000003,,,,,
2014-04-01 00:00:00,22.8416,23.1547,--,23.1961,22.715,1.33480964739143,0.305,1.3707446063323,0.313099999999999,,,,,
2014-03-31 00:00:00,22.7934,22.8497,--,22.9998,22.7934,0.233808847010932,0.0533000000000001,0.247001324944941,0.0563000000000002,,,,,
2014-03-28 00:00:00,22.9421,22.7964,--,22.9421,22.4781,-0.630312540865701,-0.144600000000001,-0.635076998182387,-0.145700000000001,,,,,
2014-03-27 00:00:00,22.9688,22.941,--,23.0235,22.8784,-0.0710013808244048,-0.0163000000000011,-0.121033750130624,-0.0278000000000027,,,,,
2014-03-26 00:00:00,22.6227,22.9573,--,22.9995,22.6227,1.49564525399001,0.3383,1.47904538361912,0.334600000000002,,,,,
2014-03-25 00:00:00,22.2917,22.619,--,22.6758,22.2917,1.46780430472192,0.327200000000001,1.46825948671479,0.327300000000001,,,,,
2014-03-24 00:00:00,22.528,22.2918,--,22.6013,22.29,-1.06823477199601,-0.2407,-1.04847301136364,-0.2362,,,,,
2014-03-21 00:00:00,22.6678,22.5325,--,22.7895,22.5286,-0.774603230522635,-0.175900000000002,-0.596881920609856,-0.135300000000001,,,,,
2014-03-20 00:00:00,22.5429,22.7084,--,22.7124,22.4749,0.658693782746309,0.148600000000002,0.734155765229857,0.165500000000002,,,,,
2014-03-19 00:00:00,22.763,22.5598,--,22.8371,22.3919,-0.86349714145094,-0.1965,-0.892676712208419,-0.203200000000002,,,,,
2014-03-18 00:00:00,22.6414,22.7563,--,22.8904,22.5618,0.460444993819524,0.104299999999999,0.507477452807683,0.114899999999999,,,,,
2014-03-17 00:00:00,22.3542,22.652,--,22.6971,22.3542,1.36347567715116,0.3047,1.33218813466822,0.297800000000002,,,,,
2014-03-14 00:00:00,22.6297,22.3473,--,22.6297,22.2192,-1.30853751170308,-0.296299999999999,-1.24791755966716,-0.282399999999999,,,,,
2014-03-13 00:00:00,22.903,22.6436,--,22.9723,22.6247,-1.196881040584,-0.2743,-1.13260271580142,-0.259399999999999,,,,,
2014-03-12 00:00:00,23.0146,22.9179,--,23.1217,22.8263,-0.304074335082089,-0.0699000000000005,-0.420168067226899,-0.096700000000002,,,,,
2014-03-11 00:00:00,22.9366,22.9878,--,23.1081,22.9149,0.2516343147217,0.0577000000000005,0.22322401750914,0.0512000000000015,,,,,
2014-03-10 00:00:00,23.0289,22.9301,--,23.2081,22.8297,-0.51758397181705,-0.119299999999999,-0.429026136723859,-0.0988000000000007,,,,,
2014-03-07 00:00:00,23.3114,23.0494,--,23.394,23.0267,-1.19512006927238,-0.2788,-1.12391362166151,-0.262,,,,,
2014-03-06 00:00:00,23.2244,23.3282,--,23.4532,22.91,0.401983232048475,0.093399999999999,0.446943731592634,0.1038,,,,,
2014-03-05 00:00:00,23.2297,23.2348,--,23.2839,23.1492,0.015496401391227,0.00359999999999872,0.0219546528797133,0.00509999999999877,,,,,
2014-03-04 00:00:00,22.7982,23.2312,--,23.2431,22.7982,1.87067521464968,0.426600000000001,1.89927274960304,0.433,,,,,
2014-03-03 00:00:00,23.025,22.8046,--,23.0805,22.6807,-2.49777671364071,-0.584199999999999,-0.957220412594996,-0.220399999999998,,,,,
2014-02-28 00:00:00,23.2544,23.3888,--,23.4119,23.1873,0.657167080534166,0.152699999999999,0.577955139672489,0.134399999999999,,,,,
2014-02-27 00:00:00,23.42,23.2361,--,23.42,22.9715,-0.770396942326987,-0.180399999999999,-0.785226302305727,-0.183900000000001,,,,,
2014-02-26 00:00:00,23.4749,23.4165,--,23.5147,22.865,-0.294647381172382,-0.0692000000000021,-0.248776352614931,-0.0584000000000025,,,,,
2014-02-25 00:00:00,23.4707,23.4857,--,23.5026,23.338,0.0886430370468285,0.0208000000000013,0.0639094701052826,0.0150000000000006,,,,,
2014-02-24 00:00:00,23.2984,23.4649,--,23.4652,23.2336,0.688711144676537,0.160499999999999,0.714641348762143,0.166499999999999,,,,,
2014-02-21 00:00:00,23.2941,23.3044,--,23.3813,23.251,0.0699928289555657,0.0163000000000011,0.0442172052150582,0.0103000000000009,,,,,
2014-02-20 00:00:00,23.3506,23.2881,--,23.3506,23.04,-0.249290037393503,-0.0581999999999994,-0.267659075141538,-0.0625,,,,,
2014-02-19 00:00:00,23.3784,23.3463,--,23.4189,23.1715,-0.0877313110909579,-0.020500000000002,-0.13730623139308,-0.0320999999999998,,,,,
2014-02-18 00:00:00,23.3887,23.3668,--,23.4393,23.2128,-0.122246253537009,-0.0285999999999973,-0.0936349604723593,-0.0218999999999987,,,,,
2014-02-17 00:00:00,23.3646,23.3954,--,23.4551,23.3401,0.178558429713488,0.0416999999999987,0.131823356702016,0.0307999999999993,,,,,
2014-02-14 00:00:00,23.23,23.3537,--,23.3682,23.1734,0.503946360483034,0.117100000000001,0.532501076194574,0.123699999999999,,,,,
2014-02-13 00:00:00,23.2121,23.2366,--,23.2402,23.0298,0.102529638819952,0.0237999999999978,0.105548399326212,0.0244999999999997,,,,,
2014-02-12 00:00:00,22.9145,23.2128,--,23.3311,22.9145,1.31196480477651,0.300600000000003,1.30179580614895,0.298300000000001,,,,,
2014-02-11 00:00:00,22.6198,22.9122,--,22.9147,22.6198,1.24791204517936,0.282399999999999,1.29267279109452,0.292399999999997,,,,,
2014-02-10 00:00:00,22.6039,22.6298,--,22.7166,22.5364,0.0804896601744247,0.0182000000000002,0.114581996912037,0.0259,,,,,
2014-02-07 00:00:00,22.4587,22.6116,--,22.6593,22.4255,0.73059035264348,0.163999999999998,0.680805211343483,0.152899999999999,,,,,
2014-02-06 00:00:00,22.0851,22.4476,--,22.5057,22.0851,1.64321906115999,0.3629,1.64137812371237,0.362500000000001,,,,,
2014-02-05 00:00:00,22.0634,22.0847,--,22.2235,22.0098,0.124221912926787,0.0274000000000001,0.0965399711739809,0.0213000000000001,,,,,
2014-02-04 00:00:00,21.8874,22.0573,--,22.1438,21.7363,0.698033271854068,0.152900000000002,0.776245693869541,0.169900000000002,,,,,
2014-02-03 00:00:00,22.3097,21.9044,--,22.3584,21.8817,-1.88574448834063,-0.420999999999999,-1.81669856609457,-0.4053,,,,,
2014-01-31 00:00:00,22.4883,22.3254,--,22.4883,22.0134,-0.734970454454517,-0.165300000000002,-0.724376675871455,-0.1629,,,,,
2014-01-30 00:00:00,22.3445,22.4907,--,22.5301,22.2085,0.634032842632781,0.1417,0.654299715813736,0.1462,,,,,
2014-01-29 00:00:00,22.5919,22.349,--,22.899,22.2087,-1.0742883448346,-0.242699999999999,-1.07516410748985,-0.242899999999999,,,,,
2014-01-28 00:00:00,22.1883,22.5917,--,22.6174,22.1883,1.84653391698713,0.409600000000001,1.81807529193313,0.403399999999998,,,,,
2014-01-27 00:00:00,22.3542,22.1821,--,22.3542,22.0436,-0.76144289401986,-0.170200000000001,-0.769877696361312,-0.1721,,,,,
2014-01-24 00:00:00,22.9421,22.3523,--,23.0271,22.3252,-2.53343391487487,-0.581,-2.57081958495517,-0.5898,,,,,
2014-01-23 00:00:00,23.2393,22.9333,--,23.2845,22.8577,-1.34899707057716,-0.313600000000001,-1.31673501353311,-0.306000000000001,,,,,
2014-01-22 00:00:00,23.3592,23.2469,--,23.3799,23.0687,-0.508011777998427,-0.1187,-0.480752765505673,-0.112300000000001,,,,,
2014-01-21 00:00:00,23.4011,23.3656,--,23.4816,23.3244,-0.130790470247304,-0.0305999999999997,-0.151702270406088,-0.035499999999999,,,,,
2014-01-20 00:00:00,23.5537,23.3962,--,23.5537,23.3691,-0.685550796554843,-0.1615,-0.668684750166636,-0.157499999999999,,,,,
2014-01-17 00:00:00,23.3861,23.5577,--,23.5666,23.3675,0.69329571926226,0.162200000000002,0.733769204784045,0.171600000000002,,,,,
2014-01-16 00:00:00,23.5419,23.3955,--,23.5887,23.3581,-0.68009016925841,-0.160200000000003,-0.621869942528003,-0.1464,,,,,
2014-01-15 00:00:00,23.2027,23.5557,--,23.5927,23.2027,1.36497622479938,0.317200000000003,1.52137466760335,0.353000000000002,,,,,
2014-01-14 00:00:00,23.2092,23.2385,--,23.2447,22.982,0.149544471164194,0.0346999999999973,0.126243041552484,0.0292999999999992,,,,,
2014-01-13 00:00:00,23.2485,23.2038,--,23.3849,23.1668,-0.184542322136043,-0.0428999999999995,-0.192270469062515,-0.0446999999999989,,,,,
2014-01-10 00:00:00,23.1658,23.2467,--,23.4536,23.1658,0.330165471165546,0.0764999999999993,0.349221697502352,0.0808999999999998,,,,,
2014-01-09 00:00:00,23.2022,23.1702,--,23.3257,23.113,-0.149107081293515,-0.0345999999999975,-0.137917956055891,-0.032,,,,,
2014-01-08 00:00:00,23.1091,23.2048,--,23.2536,23.1091,0.407170704478867,0.0940999999999974,0.414122575089455,0.0956999999999972,,,,,
2014-01-07 00:00:00,22.8191,23.1107,--,23.1339,22.8056,1.2437135297107,0.283900000000003,1.27787686630937,0.291600000000003,,,,,
