iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:42,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV,SXTPNAV.DE,Last,18.359,EUR,-0.0029,-0.0002,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,26.3865,2015-04-14 00:00:00,Max,--,--,Advancing,0,Up days,1899.0,Up,0.148627654065251,2020-02-12 00:00:00,0.127323519113371,2008-04-28
Low,7.8831,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1747.0,Down,-0.129968322276015,2020-03-12 00:00:00,-0.101070865698525,2020-03-16
Average,17.9962796875,,Average,--,,,,Unchanged,1.0,Period,0.0660075620313783,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2014-12-03 00:00:00,21.1388,21.2718,--,21.2986,21.1025,0.680613404013626,0.143799999999999,0.629174787594372,0.132999999999999,,,,,
2014-12-02 00:00:00,20.9678,21.128,--,21.2098,20.9678,0.803931391493126,0.168500000000002,0.764028653459112,0.1602,,,,,
2014-12-01 00:00:00,21.0376,20.9595,--,21.2096,20.8886,-0.366977710382338,-0.0772000000000013,-0.371240065406713,-0.0781000000000027,,,,,
2014-11-28 00:00:00,20.7585,21.0367,--,21.0965,20.7585,1.35238003468876,0.2807,1.34017390466555,0.278199999999998,,,,,
2014-11-27 00:00:00,20.4024,20.756,--,20.7913,20.3919,1.79849234647586,0.366700000000002,1.73312943575266,0.3536,,,,,
2014-11-26 00:00:00,20.5978,20.3893,--,20.5978,20.3745,-1.04347150837447,-0.215,-1.01224402606104,-0.208500000000001,,,,,
2014-11-25 00:00:00,20.4821,20.6043,--,20.6689,20.471,0.522019973362342,0.106999999999999,0.59661851079723,0.122199999999999,,,,,
2014-11-24 00:00:00,20.4963,20.4973,--,20.5189,20.3917,-0.0234122358197427,-0.00479999999999947,0.00487892936772817,0.000999999999997669,,,,,
2014-11-21 00:00:00,20.3529,20.5021,--,20.544,20.3049,0.718219287774062,0.1462,0.733065066894629,0.149199999999997,,,,,
2014-11-20 00:00:00,20.2496,20.3559,--,20.3804,20.1559,0.468387542569464,0.0948999999999991,0.524948640960796,0.106299999999997,,,,,
2014-11-19 00:00:00,20.2366,20.261,--,20.3438,20.2109,-0.00345479402025458,-0.000700000000001921,0.120573614144668,0.0244,,,,,
2014-11-18 00:00:00,20.2691,20.2617,--,20.4117,20.193,-0.146859522460134,-0.0297999999999981,-0.0365087744399136,-0.00740000000000052,,,,,
2014-11-17 00:00:00,20.1346,20.2915,--,20.3002,19.9712,0.795275042967702,0.1601,0.779255609746408,0.1569,,,,,
2014-11-14 00:00:00,20.1012,20.1314,--,20.2843,20.0954,0.113882189124002,0.0228999999999999,0.150239786679406,0.0302000000000007,,,,,
2014-11-13 00:00:00,20.0689,20.1085,--,20.2219,20.0503,-0.00348099377400355,-0.000700000000001921,0.197320231801444,0.0396000000000001,,,,,
2014-11-12 00:00:00,20.2975,20.1092,--,20.3407,20.0644,-0.89401003420303,-0.1814,-0.927700455721139,-0.188299999999998,,,,,
2014-11-11 00:00:00,20.0146,20.2906,--,20.3209,20.0146,1.42460111168873,0.285,1.37899333486555,0.276,,,,,
2014-11-10 00:00:00,19.7451,20.0056,--,20.0172,19.6716,1.31213126376826,0.2591,1.31931466541066,0.2605,,,,,
2014-11-07 00:00:00,19.9855,19.7465,--,20.0658,19.7074,-1.14046549816513,-0.227799999999998,-1.19586700357758,-0.238999999999997,,,,,
2014-11-06 00:00:00,19.9922,19.9743,--,20.0492,19.7858,-0.137487626113649,-0.0274999999999999,-0.0895349186182657,-0.0179000000000009,,,,,
2014-11-05 00:00:00,19.8186,20.0018,--,20.1034,19.8186,0.909618343717675,0.180299999999999,0.92438416437084,0.183199999999999,,,,,
2014-11-04 00:00:00,19.8945,19.8215,--,20.0107,19.7699,-0.447500326459265,-0.0890999999999984,-0.366935585211995,-0.0730000000000004,,,,,
2014-11-03 00:00:00,19.5737,19.9106,--,19.9137,19.5737,1.8262715114941,0.357099999999999,1.72118710310263,0.3369,,,,,
2014-10-31 00:00:00,19.2499,19.5535,--,19.6273,19.2499,1.77329696868753,0.340699999999998,1.57715105013532,0.303599999999999,,,,,
2014-10-30 00:00:00,19.0424,19.2128,--,19.23,18.8481,1.05511198072817,0.200600000000001,0.894845187581401,0.170400000000001,,,,,
2014-10-29 00:00:00,18.9267,19.0122,--,19.1139,18.9267,0.454927322586261,0.0860999999999983,0.451742776078237,0.0854999999999997,,,,,
2014-10-28 00:00:00,18.8431,18.9261,--,19.03,18.8431,0.371232651502698,0.0700000000000003,0.44047953892938,0.083000000000002,,,,,
2014-10-27 00:00:00,18.7413,18.8561,--,18.97,18.732,0.563721307278791,0.105700000000002,0.61255089027977,0.114800000000002,,,,,
2014-10-24 00:00:00,18.9011,18.7504,--,18.9011,18.6912,-0.843997884717087,-0.159600000000001,-0.797308093179765,-0.150700000000001,,,,,
2014-10-23 00:00:00,18.8927,18.91,--,18.9748,18.6831,0.150941397664386,0.0285000000000011,0.0915697597484677,0.0172999999999988,,,,,
2014-10-22 00:00:00,18.7304,18.8815,--,18.8896,18.7238,0.754531726084692,0.141399999999997,0.806709947465081,0.1511,,,,,
2014-10-21 00:00:00,18.3039,18.7401,--,18.7516,18.188,2.37750547667565,0.435200000000002,2.38309868388706,0.436200000000003,,,,,
2014-10-20 00:00:00,18.1203,18.3049,--,18.3276,18.0347,1.159988947223,0.209900000000001,1.01874693023846,0.1846,,,,,
2014-10-17 00:00:00,17.624,18.095,--,18.109,17.6049,2.75353348362587,0.4849,2.67249205628688,0.471,,,,,
2014-10-16 00:00:00,17.4204,17.6101,--,17.6824,17.0909,1.31927184019147,0.229299999999999,1.08895318132763,0.189699999999998,,,,,
2014-10-15 00:00:00,17.8468,17.3808,--,18.1482,17.3755,-4.41917247750819,-0.803599999999999,-2.61111235627676,-0.466000000000001,,,,,
2014-10-14 00:00:00,18.0462,18.1844,--,18.2267,17.7421,0.54629097182289,0.0988000000000007,0.765812193148703,0.138200000000001,,,,,
2014-10-13 00:00:00,18.218,18.0856,--,18.3056,17.9661,-0.7311129163282,-0.133200000000002,-0.726753760017568,-0.132400000000001,,,,,
2014-10-10 00:00:00,18.4483,18.2188,--,18.4483,17.9917,-1.34455328665571,-0.248299999999997,-1.2440170639029,-0.229499999999998,,,,,
2014-10-09 00:00:00,18.7056,18.4671,--,18.9165,18.4628,-1.27713033251364,-0.238900000000001,-1.27501924557353,-0.238500000000002,,,,,
2014-10-08 00:00:00,18.9714,18.706,--,18.9714,18.6289,-1.37087419592957,-0.260000000000002,-1.39894788998176,-0.2654,,,,,
2014-10-07 00:00:00,19.6228,18.966,--,19.6228,18.9609,-3.25295734988803,-0.637699999999999,-3.34712681166806,-0.6568,,,,,
2014-10-06 00:00:00,19.5553,19.6037,--,19.7203,19.5536,2.23039215686275,0.427700000000002,0.247503234417272,0.0484000000000009,,,,,
2014-10-02 00:00:00,19.5979,19.176,--,19.6169,19.1693,-2.20866842435401,-0.433100000000003,-2.1527816755877,-0.421900000000001,,,,,
2014-10-01 00:00:00,19.8489,19.6091,--,19.9334,19.532,-1.22653959682861,-0.243499999999997,-1.20812740252608,-0.239799999999999,,,,,
2014-09-30 00:00:00,19.7184,19.8526,--,19.9212,19.6748,0.759786630394507,0.149699999999999,0.680582603050957,0.1342,,,,,
2014-09-29 00:00:00,19.6268,19.7029,--,19.7915,19.5695,0.368302548062711,0.0722999999999985,0.387735137668903,0.0761000000000003,,,,,
2014-09-26 00:00:00,19.562,19.6306,--,19.6771,19.4111,0.35683612122204,0.0698000000000008,0.350679889581842,0.0686,,,,,
2014-09-25 00:00:00,19.5652,19.5608,--,19.8831,19.5345,0.0189189603775715,0.00370000000000204,-0.0224889088790322,-0.0044000000000004,,,,,
2014-09-24 00:00:00,19.555,19.5571,--,19.5884,19.4003,0.158761862327853,0.0309999999999988,0.0107389414471933,0.00209999999999866,,,,,
2014-09-23 00:00:00,19.8098,19.5261,--,19.8144,19.4489,-1.47091474245115,-0.291499999999999,-1.43211945602681,-0.2837,,,,,
2014-09-22 00:00:00,19.8358,19.8176,--,19.894,19.7744,-0.819266013722842,-0.163700000000002,-0.0917532945482421,-0.0182000000000002,,,,,
2014-09-19 00:00:00,19.8958,19.9813,--,20.1255,19.8958,0.838754283349566,0.1662,0.429738939876756,0.0854999999999997,,,,,
2014-09-18 00:00:00,19.5049,19.8151,--,19.8301,19.5049,1.82005970946874,0.354200000000002,1.590369599434,0.310200000000002,,,,,
2014-09-17 00:00:00,19.3598,19.4609,--,19.5218,19.3598,0.6542742469381,0.1265,0.522216138596467,0.101099999999999,,,,,
2014-09-16 00:00:00,19.3472,19.3344,--,19.358,19.1733,-0.182243400775453,-0.035300000000003,-0.0661594442606793,-0.0128000000000021,,,,,
2014-09-15 00:00:00,19.5241,19.3697,--,19.5262,19.3468,-0.786244058351077,-0.153499999999998,-0.790817502471299,-0.154399999999999,,,,,
2014-09-12 00:00:00,19.5563,19.5232,--,19.6068,19.5049,-0.0465894953487306,-0.00910000000000011,-0.169254920409285,-0.033100000000001,,,,,
2014-09-11 00:00:00,19.5619,19.5323,--,19.7054,19.4686,-0.0337787695315621,-0.00660000000000238,-0.151314545110659,-0.0296000000000021,,,,,
2014-09-10 00:00:00,19.5926,19.5389,--,19.5926,19.3761,-0.175239613348856,-0.0342999999999982,-0.274083072180309,-0.0536999999999992,,,,,
2014-09-09 00:00:00,19.5821,19.5732,--,19.692,19.5469,0.0143073212606824,0.00280000000000058,-0.0454496708728919,-0.00890000000000057,,,,,
2014-09-08 00:00:00,19.7368,19.5704,--,19.7498,19.4949,-1.32057300464394,-0.261900000000001,-0.843095131936279,-0.166399999999999,,,,,
2014-09-05 00:00:00,19.888,19.8323,--,19.9247,19.7615,-0.350716758533023,-0.0698000000000008,-0.280068382944497,-0.0557000000000016,,,,,
2014-09-04 00:00:00,19.5993,19.9021,--,19.9288,19.555,1.56101693185414,0.305900000000001,1.5449531360814,0.302800000000001,,,,,
2014-09-03 00:00:00,19.4488,19.5962,--,19.7104,19.4488,0.715941388402051,0.139299999999999,0.757887376084905,0.147400000000001,,,,,
2014-09-02 00:00:00,19.5144,19.4569,--,19.5932,19.454,-0.418146643055275,-0.0816999999999979,-0.294654204074926,-0.0574999999999974,,,,,
2014-09-01 00:00:00,19.4435,19.5386,--,19.5596,19.4423,0.721182347270679,0.139899999999997,0.489109471031443,0.0950999999999986,,,,,
2014-08-29 00:00:00,19.4248,19.3987,--,19.466,19.2738,-0.020100398915599,-0.00389999999999802,-0.134364317779331,-0.0260999999999996,,,,,
2014-08-28 00:00:00,19.5117,19.4026,--,19.5117,19.3596,-0.580552267638176,-0.113299999999999,-0.559151688474103,-0.109100000000002,,,,,
2014-08-27 00:00:00,19.3961,19.5159,--,19.5544,19.3961,0.717868791544523,0.139099999999999,0.617649939936368,0.119799999999998,,,,,
2014-08-26 00:00:00,19.1833,19.3768,--,19.3827,19.1833,0.949225302949778,0.182199999999998,1.0086898500258,0.1935,,,,,
2014-08-25 00:00:00,19.1466,19.1946,--,19.2037,19.1431,0.435342256454271,0.0832000000000015,0.250697251731387,0.0480000000000018,,,,,
2014-08-22 00:00:00,19.0427,19.1114,--,19.1209,18.9331,0.312304809494066,0.0594999999999999,0.360768168379483,0.0686999999999998,,,,,
2014-08-21 00:00:00,18.9996,19.0519,--,19.0844,18.971,0.248359616305441,0.0472000000000001,0.275268953030584,0.0522999999999989,,,,,
2014-08-20 00:00:00,19.0526,19.0047,--,19.0918,18.9433,-0.131373589704507,-0.0249999999999986,-0.251409256479441,-0.0479000000000021,,,,,
2014-08-19 00:00:00,18.8646,19.0297,--,19.0767,18.8646,0.852730433307884,0.160899999999998,0.875184207457348,0.165099999999999,,,,,
2014-08-18 00:00:00,18.7031,18.8688,--,18.9472,18.7031,1.04424380683096,0.195,0.885949388069363,0.165700000000001,,,,,
2014-08-15 00:00:00,18.7245,18.6738,--,18.8533,18.6623,-0.273431241655549,-0.0512000000000015,-0.270768244812941,-0.0506999999999991,,,,,
2014-08-14 00:00:00,18.6361,18.725,--,18.7667,18.5921,0.430685395849765,0.0803000000000011,0.477031138489289,0.0889000000000024,,,,,
2014-08-13 00:00:00,18.6725,18.6447,--,18.7381,18.5862,-0.0825290325346576,-0.0153999999999996,-0.148882045789258,-0.0277999999999992,,,,,
2014-08-12 00:00:00,18.6002,18.6601,--,18.7395,18.5712,0.36520691472769,0.0679000000000016,0.322039547961844,0.059899999999999,,,,,
2014-08-11 00:00:00,18.2438,18.5922,--,18.6341,18.2438,2.04168999242599,0.372,1.90968986724256,0.348399999999998,,,,,
2014-08-08 00:00:00,18.4199,18.2202,--,18.4199,18.0953,-1.32788891656829,-0.245200000000001,-1.08415355132221,-0.1997,,,,,
2014-08-07 00:00:00,18.5435,18.4654,--,18.6601,18.4577,-0.502729178229094,-0.0933000000000028,-0.421171839188949,-0.0781000000000027,,,,,
2014-08-06 00:00:00,18.5544,18.5587,--,18.5844,18.3012,0.00862203684844818,0.00160000000000338,0.0231750959341215,0.00430000000000064,,,,,
2014-08-05 00:00:00,18.7077,18.5571,--,18.7638,18.5463,-0.800774045940282,-0.149800000000003,-0.805016116358509,-0.150600000000001,,,,,
2014-08-04 00:00:00,18.8566,18.7069,--,18.9198,18.6798,-0.761257055553195,-0.1435,-0.793886490671697,-0.149699999999999,,,,,
2014-08-01 00:00:00,19.0994,18.8504,--,19.1452,18.8306,-1.34347964892631,-0.256699999999999,-1.30370587557724,-0.248999999999999,,,,,
2014-07-31 00:00:00,19.3186,19.1071,--,19.3649,19.0705,-1.11885651001641,-0.216200000000001,-1.09479983021544,-0.211500000000001,,,,,
2014-07-30 00:00:00,19.4307,19.3233,--,19.5198,19.2938,-0.550686299233668,-0.106999999999999,-0.552733560808421,-0.107400000000002,,,,,
2014-07-29 00:00:00,19.4964,19.4303,--,19.5878,19.4238,-0.323699303353967,-0.0631000000000022,-0.33903695041137,-0.0661000000000023,,,,,
2014-07-28 00:00:00,19.4988,19.4934,--,19.6568,19.4655,-0.038972360391775,-0.00760000000000005,-0.0276940119391864,-0.00539999999999807,,,,,
2014-07-25 00:00:00,19.5534,19.501,--,19.6428,19.4824,-0.270024240812516,-0.0527999999999977,-0.267984084609319,-0.0523999999999987,,,,,
2014-07-24 00:00:00,19.64,19.5538,--,19.64,19.4358,-0.36787934372772,-0.0722000000000023,-0.438900203665996,-0.0862000000000016,,,,,
2014-07-23 00:00:00,19.6178,19.626,--,19.7167,19.5772,0.0846532785296867,0.0166000000000004,0.0417987745822784,0.00820000000000221,,,,,
2014-07-22 00:00:00,19.3315,19.6094,--,19.6125,19.3315,1.47639476094617,0.285299999999999,1.43755011251068,0.277900000000002,,,,,
2014-07-21 00:00:00,19.4998,19.3241,--,19.508,19.2674,-1.11705829376125,-0.218299999999999,-0.901034882409046,-0.175699999999999,,,,,
2014-07-18 00:00:00,19.5143,19.5424,--,19.5469,19.3427,0.134760531048719,0.0262999999999991,0.143996966327268,0.028100000000002,,,,,
2014-07-17 00:00:00,19.6317,19.5161,--,19.6317,19.4888,-0.632879167430389,-0.124299999999998,-0.588843554047775,-0.115599999999997,,,,,
2014-07-16 00:00:00,19.3268,19.6404,--,19.7028,19.3268,1.65417581052545,0.319600000000001,1.62261729825942,0.313600000000001,,,,,
2014-07-15 00:00:00,19.2945,19.3208,--,19.3956,19.2393,-0.336325183121845,-0.0652000000000008,0.136308274378704,0.0262999999999991,,,,,
2014-07-14 00:00:00,19.3266,19.386,--,19.4585,19.3052,0.275698686681116,0.0533000000000001,0.307348421346746,0.0594000000000001,,,,,
2014-07-11 00:00:00,19.3308,19.3327,--,19.5272,19.2889,0.0460571937196647,0.00890000000000057,0.00982887412832953,0.00189999999999912,,,,,
2014-07-10 00:00:00,19.577,19.3238,--,19.6129,19.1611,-1.32712408788943,-0.259900000000002,-1.29335444654443,-0.253200000000003,,,,,
2014-07-09 00:00:00,19.6352,19.5837,--,19.7177,19.5108,-0.294274877173333,-0.0578000000000003,-0.262284061277709,-0.0515000000000008,,,,,
2014-07-08 00:00:00,20.1488,19.6415,--,20.1488,19.6317,-2.47226829001856,-0.497899999999998,-2.51776780751211,-0.507300000000001,,,,,
2014-07-07 00:00:00,20.4134,20.1394,--,20.4587,20.1308,-1.29632080141542,-0.264500000000002,-1.34225557721889,-0.274000000000001,,,,,
2014-07-04 00:00:00,20.3767,20.4039,--,20.5314,20.3767,0.161012414646247,0.0328000000000017,0.133485795050232,0.0272000000000006,,,,,
2014-07-03 00:00:00,20.0693,20.3711,--,20.4296,20.0577,1.44717512014142,0.290599999999998,1.50378936983353,0.3018,,,,,
2014-07-02 00:00:00,20.0297,20.0805,--,20.1603,20.0297,-0.265224323156467,-0.0533999999999999,0.253623369296607,0.0508000000000024,,,,,
2014-07-01 00:00:00,19.9325,20.1339,--,20.1723,19.8474,1.05299612027646,0.209800000000001,1.01041013420293,0.2014,,,,,
2014-06-30 00:00:00,20.0488,19.9241,--,20.0753,19.8504,-0.594216492376465,-0.1191,-0.6219823630342,-0.124700000000001,,,,,
2014-06-27 00:00:00,19.9849,20.0432,--,20.074,19.9579,0.234042127582952,0.0467999999999975,0.29172024878783,0.0582999999999991,,,,,
2014-06-26 00:00:00,19.8636,19.9964,--,20.0322,19.8636,0.67717589958666,0.134500000000003,0.668559576310435,0.1328,,,,,
2014-06-25 00:00:00,19.953,19.8619,--,19.953,19.6843,-0.670634126825366,-0.1341,-0.456572946424101,-0.0911000000000008,,,,,
2014-06-24 00:00:00,19.9752,19.996,--,20.085,19.9479,-0.0195000975004953,-0.00390000000000157,0.104129120108924,0.0207999999999977,,,,,
2014-06-23 00:00:00,20.0972,19.9999,--,20.1401,19.9086,-0.519786713356271,-0.104499999999998,-0.484147045359556,-0.0973000000000006,,,,,
2014-06-20 00:00:00,19.9733,20.1044,--,20.1902,19.912,0.728998091077156,0.145499999999998,0.656376262310184,0.1311,,,,,
2014-06-19 00:00:00,19.8095,19.9589,--,20.035,19.8095,0.699791122188475,0.1387,0.754183598778364,0.1494,,,,,
2014-06-18 00:00:00,19.9685,19.8202,--,20.0774,19.8181,-0.740184294871796,-0.1478,-0.742669704785031,-0.148299999999999,,,,,
2014-06-17 00:00:00,19.913,19.968,--,20.1776,19.8961,0.312471741904373,0.0622000000000007,0.276201476422436,0.0549999999999997,,,,,
2014-06-16 00:00:00,20.0248,19.9058,--,20.0877,19.8295,-0.731579603540702,-0.146699999999999,-0.594263113738963,-0.119,,,,,
2014-06-13 00:00:00,20.4343,20.0525,--,20.4343,19.9138,-1.36352233431876,-0.277200000000001,-1.86842710540612,-0.381800000000002,,,,,
2014-06-12 00:00:00,20.4574,20.3297,--,20.4999,20.2957,-0.524054646520016,-0.107100000000003,-0.624223997184397,-0.127700000000001,,,,,
2014-06-11 00:00:00,20.7642,20.4368,--,20.783,20.3374,-1.45478216843068,-0.301699999999997,-1.5767522948151,-0.327399999999997,,,,,
2014-06-10 00:00:00,20.7249,20.7385,--,20.7448,20.6305,0.0550004583371446,0.0113999999999983,0.0656215470279554,0.0135999999999967,,,,,
2014-06-09 00:00:00,20.6967,20.7271,--,20.7569,20.687,0.1580137621772,0.0326999999999984,0.146883319563023,0.0304000000000002,,,,,
2014-06-06 00:00:00,20.4757,20.6944,--,20.696,20.4757,1.02467719495229,0.209900000000001,1.06809535205147,0.218700000000002,,,,,
2014-06-05 00:00:00,20.4984,20.4845,--,20.617,20.3738,-0.0414775777094518,-0.00849999999999795,-0.0678101705498945,-0.0138999999999996,,,,,
2014-06-04 00:00:00,20.3064,20.493,--,20.4938,20.2873,0.899046793760818,0.182599999999997,0.91892211322538,0.186599999999999,,,,,
2014-06-03 00:00:00,20.4532,20.3104,--,20.5115,20.2899,-0.676326612449679,-0.138299999999997,-0.698179258013404,-0.142799999999998,,,,,
2014-06-02 00:00:00,20.3408,20.4487,--,20.4928,20.3408,0.518600810098703,0.105499999999999,0.530460945488856,0.107899999999997,,,,,
2014-05-30 00:00:00,20.351,20.3432,--,20.448,20.2884,0.044260408572751,0.00900000000000034,-0.0383273549211321,-0.00779999999999959,,,,,
2014-05-29 00:00:00,20.3059,20.3342,--,20.3737,20.2709,0.179823329736868,0.0365000000000002,0.139368360919723,0.028299999999998,,,,,
2014-05-28 00:00:00,20.2751,20.2977,--,20.3524,20.1878,0.0902393561939702,0.0183,0.111466774516528,0.0226000000000006,,,,,
2014-05-27 00:00:00,20.0667,20.2794,--,20.3741,20.0667,1.15877109407345,0.232299999999999,1.0599650166694,0.212699999999998,,,,,
2014-05-26 00:00:00,19.9539,20.0471,--,20.0543,19.9539,0.547700610395284,0.109200000000001,0.467076611589712,0.0931999999999995,,,,,
2014-05-23 00:00:00,19.9743,19.9379,--,19.9906,19.8648,-0.114724860727025,-0.0228999999999999,-0.182234170909621,-0.0364000000000004,,,,,
2014-05-22 00:00:00,19.7807,19.9608,--,19.9795,19.7807,0.876315230904501,0.173399999999997,0.910483451040658,0.180099999999999,,,,,
2014-05-21 00:00:00,19.6027,19.7874,--,19.7905,19.465,1.04118262823296,0.203900000000001,0.94221714355677,0.184700000000003,,,,,
2014-05-20 00:00:00,19.4547,19.5835,--,19.656,19.4547,0.681716527255808,0.1326,0.662050815484185,0.128800000000002,,,,,
2014-05-19 00:00:00,19.1044,19.4509,--,19.4716,19.1044,1.72107228399,0.3291,1.81371830573063,0.346500000000002,,,,,
2014-05-16 00:00:00,19.3691,19.1218,--,19.4673,18.9892,-1.27473707579755,-0.2469,-1.27677589562757,-0.247299999999999,,,,,
2014-05-15 00:00:00,19.8619,19.3687,--,19.9199,19.3513,-2.55036325947392,-0.506899999999998,-2.48314612398611,-0.493199999999998,,,,,
2014-05-14 00:00:00,19.9253,19.8756,--,20.2031,19.7638,-0.236914489931135,-0.0472000000000001,-0.249431627127328,-0.0497000000000014,,,,,
2014-05-13 00:00:00,19.9689,19.9228,--,20.0282,19.814,-0.236354531797697,-0.0472000000000001,-0.230858985722812,-0.0461000000000027,,,,,
2014-05-12 00:00:00,19.7935,19.97,--,19.9876,19.7908,0.947297119691043,0.1874,0.891706873468549,0.176499999999997,,,,,
2014-05-09 00:00:00,19.8953,19.7826,--,19.8953,19.6964,-0.294842523852015,-0.0585000000000022,-0.56646544661302,-0.1127,,,,,
2014-05-08 00:00:00,19.6749,19.8411,--,19.878,19.6041,0.818597560975616,0.161100000000001,0.844731104097098,0.1662,,,,,
2014-05-07 00:00:00,19.6152,19.68,--,19.8031,19.5938,0.316036293200128,0.0620000000000012,0.330356050409877,0.0647999999999982,,,,,
2014-05-06 00:00:00,19.5901,19.618,--,19.7316,19.5324,0.201240129529164,0.039399999999997,0.142418874839837,0.0278999999999989,,,,,
2014-05-05 00:00:00,19.6246,19.5786,--,19.6262,19.5399,-0.292828005561173,-0.0574999999999974,-0.234399682031733,-0.0459999999999994,,,,,
2014-05-02 00:00:00,19.4968,19.6361,--,19.721,19.4833,1.24414791593623,0.241299999999999,0.714476221738945,0.139299999999999,,,,,
2014-04-30 00:00:00,19.409,19.3948,--,19.4228,19.2338,0.0510706787241709,0.0099000000000018,-0.0731619351847024,-0.0141999999999989,,,,,
2014-04-29 00:00:00,19.1888,19.3849,--,19.4251,19.1888,1.02984786812109,0.197599999999998,1.02195030434419,0.196099999999998,,,,,
2014-04-28 00:00:00,19.3995,19.1873,--,19.5283,19.1743,-0.992791426079863,-0.192399999999999,-1.09384262480991,-0.212199999999999,,,,,
2014-04-25 00:00:00,19.5195,19.3797,--,19.5628,19.3237,-0.732989120413058,-0.1431,-0.716206870053029,-0.139800000000001,,,,,
2014-04-24 00:00:00,19.4959,19.5228,--,19.6581,19.393,0.187311085223979,0.0365000000000002,0.137977728650646,0.0269000000000013,,,,,
2014-04-23 00:00:00,19.5459,19.4863,--,19.6392,19.4702,-0.450586221870293,-0.0882000000000005,-0.304923283143778,-0.0595999999999997,,,,,
2014-04-22 00:00:00,19.2688,19.5745,--,19.5802,19.2675,1.69892193791402,0.327000000000002,1.58650253259156,0.305700000000002,,,,,
2014-04-17 00:00:00,18.9124,19.2475,--,19.2562,18.9124,1.83162004729833,0.3462,1.77185338719569,0.335099999999997,,,,,
2014-04-16 00:00:00,18.6238,18.9013,--,18.9273,18.6238,1.54455296607892,0.287499999999998,1.49002888776726,0.2775,,,,,
2014-04-15 00:00:00,18.7263,18.6138,--,18.9246,18.6083,-1.47258098666101,-0.278199999999998,-0.600759359830811,-0.112499999999997,,,,,
2014-04-14 00:00:00,19.1764,18.892,--,19.1764,18.6031,-1.2699242226287,-0.243000000000002,-1.4830729438268,-0.284400000000002,,,,,
2014-04-11 00:00:00,19.6023,19.135,--,19.6023,19.0383,-2.4257165730953,-0.4757,-2.3839039296409,-0.467299999999998,,,,,
2014-04-10 00:00:00,19.6624,19.6107,--,19.9189,19.5848,-0.271560864723023,-0.0533999999999999,-0.262938400195298,-0.0517000000000003,,,,,
2014-04-09 00:00:00,19.481,19.6641,--,19.7705,19.481,0.979284562531451,0.1907,0.939890149376313,0.1831,,,,,
2014-04-08 00:00:00,19.7479,19.4734,--,19.7591,19.3034,-1.31056152442731,-0.258599999999998,-1.3900212174459,-0.2745,,,,,
2014-04-07 00:00:00,20.0171,19.732,--,20.0171,19.7222,-1.45332867202717,-0.291,-1.42428223868592,-0.2851,,,,,
