iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:45,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV,SX7PNAV.DE,Last,12.715,EUR,-0.0132,-0.001,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.5417,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1801.0,Up,0.225402504472272,2020-02-12 00:00:00,0.16955146680792,2008-09-19
Low,7.7278,2020-09-25 00:00:00,Min,--,--,Declining,0,Down days,1845.0,Down,-0.156197573251141,2020-03-12 00:00:00,-0.532173211261975,2008-04-29
Average,17.5002897175761,,Average,--,,,,Unchanged,0.0,Period,-0.702543754319995,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2014-04-25 00:00:00,20.3266,20.0077,--,20.3266,19.9252,-1.59260261171088,-0.323799999999999,-1.56888018655358,-0.318899999999999,,,,,
2014-04-24 00:00:00,20.2357,20.3315,--,20.4824,20.1229,0.481365615470897,0.0973999999999968,0.473420736618931,0.095799999999997,,,,,
2014-04-23 00:00:00,20.3774,20.2341,--,20.3799,20.2079,-0.783567635420381,-0.159799999999997,-0.703230048975826,-0.1433,,,,,
2014-04-22 00:00:00,20.1573,20.3939,--,20.4317,20.1196,1.31500506726545,0.264699999999998,1.17376831222435,0.236599999999999,,,,,
2014-04-17 00:00:00,19.9951,20.1292,--,20.1688,19.9242,0.682749203459271,0.136500000000002,0.670664312756626,0.1341,,,,,
2014-04-16 00:00:00,19.6675,19.9927,--,20.0029,19.6675,1.69640677138439,0.333500000000001,1.6534892589297,0.325199999999999,,,,,
2014-04-15 00:00:00,19.98,19.6592,--,19.9987,19.6498,-1.97063985958195,-0.395200000000003,-1.60560560560562,-0.320800000000002,,,,,
2014-04-14 00:00:00,20.086,20.0544,--,20.086,19.6837,0.135815291203965,0.0272000000000006,-0.157323508911667,-0.0315999999999974,,,,,
2014-04-11 00:00:00,20.2598,20.0272,--,20.2598,19.8269,-1.16516065991226,-0.2361,-1.14808635820688,-0.232599999999998,,,,,
2014-04-10 00:00:00,20.4645,20.2633,--,20.6141,20.254,-0.981230545198652,-0.200799999999997,-0.98316597033888,-0.2012,,,,,
2014-04-09 00:00:00,20.4568,20.4641,--,20.6263,20.428,0.0557383621722232,0.0113999999999983,0.0356849556137675,0.0072999999999972,,,,,
2014-04-08 00:00:00,20.6018,20.4527,--,20.6697,20.2701,-0.673582175082802,-0.1387,-0.723723169820116,-0.149100000000001,,,,,
2014-04-07 00:00:00,20.9134,20.5914,--,20.9134,20.5776,-1.5472149175233,-0.323599999999999,-1.5396826914801,-0.321999999999999,,,,,
2014-04-04 00:00:00,20.7845,20.915,--,20.9959,20.7715,0.65692903722597,0.136499999999998,0.627871731338246,0.130499999999998,,,,,
2014-04-03 00:00:00,20.6119,20.7785,--,20.8909,20.5841,0.820499383776336,0.1691,0.808270950276309,0.166600000000003,,,,,
2014-04-02 00:00:00,20.6076,20.6094,--,20.7231,20.5666,-0.0460742328640188,-0.00949999999999918,0.00873464158853703,0.00179999999999936,,,,,
2014-04-01 00:00:00,20.2594,20.6189,--,20.6729,20.2594,1.76695013548263,0.358000000000001,1.77448493045204,0.359500000000001,,,,,
2014-03-31 00:00:00,20.0567,20.2609,--,20.3065,20.0567,1.01660268235529,0.203900000000001,1.01811364780846,0.2042,,,,,
2014-03-28 00:00:00,19.8761,20.057,--,20.0826,19.8761,0.925879333769423,0.183999999999998,0.91013830681068,0.180899999999998,,,,,
2014-03-27 00:00:00,19.8775,19.873,--,19.9062,19.7453,0.0216420802568897,0.00430000000000064,-0.0226386618035476,-0.00450000000000017,,,,,
2014-03-26 00:00:00,19.8006,19.8687,--,19.9699,19.7345,0.433200222413179,0.0856999999999992,0.343928971849344,0.0681000000000012,,,,,
2014-03-25 00:00:00,19.618,19.783,--,19.8815,19.618,0.850317594641174,0.166800000000002,0.841064328677759,0.165000000000003,,,,,
2014-03-24 00:00:00,19.8677,19.6162,--,19.937,19.5981,-1.27978661835384,-0.254300000000001,-1.26587375488859,-0.2515,,,,,
2014-03-21 00:00:00,19.9156,19.8705,--,20.0481,19.8553,-0.20240271611386,-0.0402999999999984,-0.226455642812677,-0.0451000000000015,,,,,
2014-03-20 00:00:00,19.8745,19.9108,--,19.9317,19.7237,0.254276118689041,0.0504999999999995,0.182646104304496,0.0362999999999971,,,,,
2014-03-19 00:00:00,19.8714,19.8603,--,19.9637,19.8258,0.0302201538205841,0.00600000000000023,-0.0558591744919963,-0.0111000000000026,,,,,
2014-03-18 00:00:00,19.6295,19.8543,--,19.9927,19.5403,1.06489658998936,0.209199999999999,1.14521510991109,0.224799999999998,,,,,
2014-03-17 00:00:00,19.4081,19.6451,--,19.6794,19.4081,1.27488684283784,0.247299999999999,1.22113962726902,0.236999999999998,,,,,
2014-03-14 00:00:00,19.7485,19.3978,--,19.7485,19.2538,-1.82057446539289,-0.3597,-1.77583107577791,-0.3507,,,,,
2014-03-13 00:00:00,19.9134,19.7575,--,20.067,19.7425,-0.787373897149287,-0.1568,-0.782889913324691,-0.155899999999999,,,,,
2014-03-12 00:00:00,20.1914,19.9143,--,20.1914,19.8164,-0.990379595793858,-0.199199999999998,-1.37236645304437,-0.277100000000001,,,,,
2014-03-11 00:00:00,20.1568,20.1135,--,20.2888,20.0559,-0.181141439205956,-0.0365000000000002,-0.214815843784738,-0.0433000000000021,,,,,
2014-03-10 00:00:00,20.1738,20.15,--,20.7244,20.0159,-0.208991590812299,-0.0422000000000011,-0.117974798996725,-0.0238000000000014,,,,,
2014-03-07 00:00:00,20.4715,20.1922,--,20.5125,20.1836,-1.45098709094902,-0.2973,-1.36433578389468,-0.279299999999999,,,,,
2014-03-06 00:00:00,20.4009,20.4895,--,20.6329,20.4009,0.387547524791285,0.0791000000000004,0.434294565435837,0.0885999999999996,,,,,
2014-03-05 00:00:00,20.2899,20.4104,--,20.4532,20.2488,0.588933955615565,0.119499999999999,0.593891542097299,0.1205,,,,,
2014-03-04 00:00:00,19.816,20.2909,--,20.2931,19.816,2.40688402139901,0.476900000000001,2.39654824384337,0.474900000000002,,,,,
2014-03-03 00:00:00,20.4003,19.814,--,20.4003,19.7736,-2.82205459699647,-0.575399999999998,-2.87397734347045,-0.586300000000001,,,,,
2014-02-28 00:00:00,20.4066,20.3894,--,20.436,20.1821,0.0142250999435744,0.00289999999999679,-0.0842864563425683,-0.0172000000000025,,,,,
2014-02-27 00:00:00,20.3327,20.3865,--,20.4114,20.1282,0.272982145492116,0.0555000000000021,0.264598405524119,0.0538000000000025,,,,,
2014-02-26 00:00:00,20.406,20.331,--,20.8075,20.2367,-0.40170479596336,-0.0820000000000007,-0.367538959129664,-0.0749999999999993,,,,,
2014-02-25 00:00:00,20.4329,20.413,--,20.4329,20.2668,-0.0876123910351522,-0.0179000000000009,-0.0973919512159302,-0.0198999999999998,,,,,
2014-02-24 00:00:00,20.3215,20.4309,--,20.4333,20.0829,0.516087769359444,0.104900000000001,0.538346086656993,0.109400000000001,,,,,
2014-02-21 00:00:00,20.3785,20.326,--,20.4356,20.2615,0.0231284415859207,0.0046999999999997,-0.257624457148458,-0.0524999999999984,,,,,
2014-02-20 00:00:00,20.3829,20.3213,--,20.3829,20.0981,-0.286559664764442,-0.0583999999999989,-0.302214110847811,-0.0615999999999985,,,,,
2014-02-19 00:00:00,20.4338,20.3797,--,20.4871,20.2314,-0.173890042713267,-0.035499999999999,-0.264757411739382,-0.0541000000000018,,,,,
2014-02-18 00:00:00,20.403,20.4152,--,20.4473,20.2209,0.0289083898026728,0.00589999999999691,0.0597951281674263,0.0122,,,,,
2014-02-17 00:00:00,20.292,20.4093,--,20.4289,20.2668,0.627650133122975,0.127300000000002,0.578060319337671,0.1173,,,,,
2014-02-14 00:00:00,20.2458,20.282,--,20.3555,20.1604,0.129839995655539,0.0262999999999991,0.178802517065272,0.0362000000000009,,,,,
2014-02-13 00:00:00,20.3488,20.2557,--,20.3488,19.9988,-0.481973882026937,-0.0980999999999987,-0.457520836609529,-0.0930999999999997,,,,,
2014-02-12 00:00:00,20.1742,20.3538,--,20.4427,20.1742,0.906751805819275,0.1829,0.890245957708363,0.179600000000001,,,,,
2014-02-11 00:00:00,19.8901,20.1709,--,20.1745,19.8901,1.37404196507098,0.273399999999999,1.41175760805627,0.280799999999999,,,,,
2014-02-10 00:00:00,19.9465,19.8975,--,19.9898,19.807,-0.279652989731011,-0.0557999999999979,-0.245657132830319,-0.0489999999999995,,,,,
2014-02-07 00:00:00,19.8854,19.9533,--,20.023,19.7843,0.409623639410417,0.0813999999999986,0.34145654600862,0.0678999999999981,,,,,
2014-02-06 00:00:00,19.5747,19.8719,--,19.937,19.5747,1.52087952508914,0.297699999999999,1.51828635943335,0.2972,,,,,
2014-02-05 00:00:00,19.4475,19.5742,--,19.6834,19.3968,0.668062105604227,0.129900000000003,0.651497621802286,0.1267,,,,,
2014-02-04 00:00:00,19.2081,19.4443,--,19.5168,19.1643,1.15280371643941,0.221599999999999,1.22968955805101,0.236199999999997,,,,,
2014-02-03 00:00:00,19.7268,19.2227,--,19.7343,19.201,-2.58306136101031,-0.509699999999999,-2.55540685767586,-0.504100000000001,,,,,
2014-01-31 00:00:00,19.8462,19.7324,--,19.8462,19.4215,-0.592944116150562,-0.117700000000003,-0.573409519202675,-0.113800000000001,,,,,
2014-01-30 00:00:00,19.7594,19.8501,--,20.0684,19.5451,0.453938179389084,0.0897000000000006,0.459022035082046,0.0907000000000018,,,,,
2014-01-29 00:00:00,19.8778,19.7604,--,20.1753,19.4522,-0.592108903768465,-0.117699999999999,-0.590608618660012,-0.1174,,,,,
2014-01-28 00:00:00,19.6756,19.8781,--,19.9714,19.6756,1.08776355000457,0.213899999999999,1.02919351887617,0.202500000000001,,,,,
2014-01-27 00:00:00,19.8268,19.6642,--,19.8943,19.5862,-0.805092868168553,-0.159599999999998,-0.820102084047843,-0.162599999999998,,,,,
2014-01-24 00:00:00,20.3747,19.8238,--,20.3902,19.7865,-2.68664922365508,-0.5473,-2.70384349217413,-0.550900000000002,,,,,
2014-01-23 00:00:00,20.5162,20.3711,--,20.6558,20.3197,-0.766255528925795,-0.157300000000003,-0.707245981224607,-0.145100000000003,,,,,
2014-01-22 00:00:00,20.5956,20.5284,--,20.7044,20.4355,-0.343702668064772,-0.0707999999999984,-0.326283283808191,-0.0671999999999997,,,,,
2014-01-21 00:00:00,20.5631,20.5992,--,20.7695,20.5623,0.196509523902165,0.0403999999999982,0.175557187389067,0.0361000000000011,,,,,
2014-01-20 00:00:00,20.7676,20.5588,--,20.7676,20.5165,-1.02781107532627,-0.2135,-1.00541227681581,-0.2088,,,,,
2014-01-17 00:00:00,20.6962,20.7723,--,20.8513,20.6174,0.155737704918047,0.0323000000000029,0.367700350789035,0.0761000000000003,,,,,
2014-01-16 00:00:00,20.9956,20.74,--,21.0213,20.729,-1.27053491947885,-0.266900000000003,-1.21739793099507,-0.255600000000001,,,,,
2014-01-15 00:00:00,20.6289,21.0069,--,21.0135,20.6289,1.5419641432915,0.319000000000003,1.83238078617861,0.378,,,,,
2014-01-14 00:00:00,20.6666,20.6879,--,20.7022,20.3718,0.121958892109928,0.0251999999999981,0.103064848596286,0.0213000000000001,,,,,
2014-01-13 00:00:00,20.37,20.6627,--,20.6944,20.37,1.42397141258358,0.290100000000002,1.43691703485518,0.2927,,,,,
2014-01-10 00:00:00,20.3578,20.3726,--,20.5434,20.3191,0.051075031185221,0.0103999999999971,0.0726994075980581,0.0147999999999975,,,,,
2014-01-09 00:00:00,20.4189,20.3622,--,20.5559,20.2267,-0.295262578038918,-0.060299999999998,-0.277683910494685,-0.0566999999999993,,,,,
2014-01-08 00:00:00,20.1639,20.4225,--,20.4599,20.1639,1.27495611294593,0.257099999999998,1.2824899944951,0.258599999999998,,,,,
2014-01-07 00:00:00,19.6092,20.1654,--,20.2032,19.6092,2.81282980773643,0.5517,2.83642371947861,0.5562,,,,,
2014-01-06 00:00:00,19.4396,19.6137,--,19.6872,19.4281,0.805883773879706,0.1568,0.895594559558853,0.174100000000003,,,,,
2014-01-03 00:00:00,19.3924,19.4569,--,19.4979,19.29,0.399391109161747,0.0774000000000008,0.332604525484223,0.0645000000000024,,,,,
2014-01-02 00:00:00,19.539,19.3795,--,19.6184,19.3428,-0.582260298568709,-0.113499999999998,-0.81631608577717,-0.159500000000001,,,,,
2013-12-30 00:00:00,19.5184,19.493,--,19.5666,19.4409,-0.132691903744576,-0.0259,-0.130133617509638,-0.0254000000000012,,,,,
2013-12-27 00:00:00,19.3088,19.5189,--,19.5231,19.3088,1.13996134494712,0.219999999999999,1.08810490553528,0.210099999999997,,,,,
2013-12-23 00:00:00,19.0892,19.2989,--,19.3026,19.0892,1.07734690884713,0.2057,1.09852691574292,0.209699999999998,,,,,
2013-12-20 00:00:00,18.8806,19.0932,--,19.1327,18.8806,0.729626640077241,0.138300000000001,1.12602353738757,0.212599999999998,,,,,
2013-12-19 00:00:00,18.6677,18.9549,--,19.0214,18.6677,1.70520091645158,0.317799999999998,1.53848626236761,0.287199999999999,,,,,
2013-12-18 00:00:00,18.4212,18.6371,--,18.679,18.4212,1.18465272084652,0.2182,1.17201919527502,0.215900000000001,,,,,
2013-12-17 00:00:00,18.6558,18.4189,--,18.6558,18.4103,-1.29894487522306,-0.2424,-1.26984637485393,-0.236899999999999,,,,,
2013-12-16 00:00:00,18.3643,18.6613,--,18.7194,18.3419,1.60730911843016,0.295200000000001,1.61726828683914,0.297000000000001,,,,,
2013-12-13 00:00:00,18.3845,18.3661,--,18.5038,18.3271,-0.0875847287049513,-0.0161000000000016,-0.100084310152573,-0.0183999999999998,,,,,
2013-12-12 00:00:00,18.5939,18.3822,--,18.5939,18.3308,-1.15555651149911,-0.2149,-1.13854543694438,-0.2117,,,,,
2013-12-11 00:00:00,18.7444,18.5971,--,18.8012,18.5851,-0.798536283525718,-0.149699999999999,-0.785834702631174,-0.147299999999998,,,,,
2013-12-10 00:00:00,18.8762,18.7468,--,18.9481,18.708,-0.695514908809676,-0.1313,-0.685519331221328,-0.1294,,,,,
2013-12-09 00:00:00,18.801,18.8781,--,18.917,18.7527,0.405278189970163,0.0762,0.410084569969691,0.0771000000000015,,,,,
2013-12-06 00:00:00,18.6459,18.8019,--,18.8357,18.5531,0.838808291544884,0.156400000000001,0.836645053336116,0.155999999999999,,,,,
2013-12-05 00:00:00,18.9241,18.6455,--,19.0197,18.6126,-1.53463490370246,-0.290600000000001,-1.47219682838286,-0.278600000000001,,,,,
2013-12-04 00:00:00,19.1355,18.9361,--,19.1886,18.7956,-1.02445628028288,-0.196000000000002,-1.04204227744245,-0.199400000000001,,,,,
2013-12-03 00:00:00,19.4963,19.1321,--,19.4963,19.13,-1.81516796846935,-0.3537,-1.8680467575899,-0.3642,,,,,
2013-12-02 00:00:00,19.5622,19.4858,--,19.6504,19.4803,-0.275338287375376,-0.053799999999999,-0.390549120242097,-0.0763999999999996,,,,,
2013-11-29 00:00:00,19.5131,19.5396,--,19.669,19.5131,0.0886166076742943,0.0172999999999988,0.135806201987376,0.0264999999999986,,,,,
2013-11-28 00:00:00,19.3711,19.5223,--,19.5687,19.3711,0.849786649309324,0.1645,0.780544212770586,0.151200000000003,,,,,
2013-11-27 00:00:00,19.1914,19.3578,--,19.401,19.1914,0.85181538269175,0.163500000000003,0.867055035067788,0.166399999999999,,,,,
2013-11-26 00:00:00,19.2069,19.1943,--,19.2923,19.1577,-0.0832886524416682,-0.0160000000000018,-0.0656014244880882,-0.0126000000000026,,,,,
2013-11-25 00:00:00,19.1056,19.2103,--,19.2444,19.1056,0.53274720674046,0.101800000000001,0.548006867096564,0.104700000000001,,,,,
2013-11-22 00:00:00,19.0857,19.1085,--,19.1808,19.0251,0.13257734551856,0.0252999999999979,0.119461167261354,0.0228000000000002,,,,,
2013-11-21 00:00:00,19.0122,19.0832,--,19.1148,18.8542,0.361303215966761,0.0686999999999998,0.37344441989881,0.0710000000000015,,,,,
2013-11-20 00:00:00,19.0432,19.0145,--,19.1057,18.876,-0.0950999863392122,-0.0180999999999969,-0.150709964711798,-0.0286999999999971,,,,,
2013-11-19 00:00:00,19.2538,19.0326,--,19.2538,19.0043,-1.16580378146244,-0.224500000000003,-1.14886412032949,-0.2212,,,,,
2013-11-18 00:00:00,19.0411,19.2571,--,19.307,19.0074,1.1285460713573,0.2149,1.13438824437664,0.216000000000001,,,,,
2013-11-15 00:00:00,19.0515,19.0422,--,19.1173,18.9861,0.0551711092545616,0.0105000000000004,-0.0488150539327593,-0.00929999999999964,,,,,
2013-11-14 00:00:00,18.932,19.0317,--,19.1623,18.838,0.523966723887494,0.0991999999999997,0.526621593069946,0.0997000000000021,,,,,
2013-11-13 00:00:00,19.1516,18.9325,--,19.1516,18.7893,-1.16725220686882,-0.223599999999998,-1.14402974164037,-0.219099999999997,,,,,
2013-11-12 00:00:00,19.3359,19.1561,--,19.4072,19.1338,-0.967776956362155,-0.187200000000001,-0.929876550871696,-0.1798,,,,,
2013-11-11 00:00:00,19.2212,19.3433,--,19.3674,19.1931,0.605925062932982,0.116499999999998,0.635236093480114,0.1221,,,,,
2013-11-08 00:00:00,19.2599,19.2268,--,19.2599,18.9689,-0.183261430477463,-0.0352999999999994,-0.171859666976451,-0.0330999999999975,,,,,
2013-11-07 00:00:00,19.2539,19.2621,--,19.7768,19.2072,0.0519423855060049,0.0100000000000016,0.0425887742223583,0.00819999999999865,,,,,
2013-11-06 00:00:00,19.1483,19.2521,--,19.3264,19.1483,0.545235197961104,0.104399999999998,0.542084675924232,0.1038,,,,,
2013-11-05 00:00:00,19.3625,19.1477,--,19.3701,19.0242,-1.03013387088438,-0.199300000000001,-1.1093608779858,-0.2148,,,,,
2013-11-04 00:00:00,19.3878,19.347,--,19.4961,19.3413,-0.172339064209203,-0.0334000000000003,-0.21044161792466,-0.0407999999999973,,,,,
2013-11-01 00:00:00,19.4617,19.3804,--,19.5377,19.3614,-0.437695216176213,-0.0851999999999968,-0.417743568136385,-0.0812999999999988,,,,,
2013-10-31 00:00:00,19.2838,19.4656,--,19.5145,19.2838,0.988845654993514,0.1906,0.942760244350175,0.181799999999999,,,,,
2013-10-30 00:00:00,19.3698,19.275,--,19.5451,19.223,-0.479145798696808,-0.0928000000000004,-0.48942167704366,-0.0948000000000029,,,,,
2013-10-29 00:00:00,19.2919,19.3678,--,19.401,19.0011,0.304521207726956,0.058799999999998,0.393429366729046,0.0759000000000007,,,,,
2013-10-28 00:00:00,19.472,19.309,--,19.5576,19.2025,-0.818762712909114,-0.159399999999998,-0.83709942481512,-0.163,,,,,
2013-10-25 00:00:00,19.5809,19.4684,--,19.5809,19.4058,-0.551176677921777,-0.107900000000001,-0.574539474692178,-0.112500000000001,,,,,
2013-10-24 00:00:00,19.3837,19.5763,--,19.5811,19.3837,1.03427453692473,0.200399999999998,0.993618349437923,0.192599999999999,,,,,
2013-10-23 00:00:00,19.7639,19.3759,--,19.7639,19.3324,-1.93886330279872,-0.383099999999999,-1.96317528423033,-0.387999999999998,,,,,
2013-10-22 00:00:00,19.6701,19.759,--,19.8443,19.6701,0.393770799989841,0.0775000000000006,0.451954997686839,0.0888999999999989,,,,,
2013-10-21 00:00:00,19.687,19.6815,--,19.7284,19.5486,-0.0228588844864379,-0.00450000000000017,-0.0279372174531487,-0.00550000000000139,,,,,
2013-10-18 00:00:00,19.5954,19.686,--,19.6946,19.5547,0.41008691394296,0.0804000000000009,0.462353409473644,0.0905999999999985,,,,,
2013-10-17 00:00:00,19.6348,19.6056,--,19.6348,19.3948,0.0622658650361856,0.0122,-0.148715545867538,-0.0291999999999994,,,,,
2013-10-16 00:00:00,19.4804,19.5934,--,19.6414,19.3499,0.553745092504687,0.107900000000001,0.580070224430708,0.113,,,,,
2013-10-15 00:00:00,19.2618,19.4855,--,19.4963,19.2618,0.634728807081682,0.122899999999998,1.16136601979045,0.223699999999997,,,,,
2013-10-14 00:00:00,19.3477,19.3626,--,19.3646,19.2,0.0935666468505283,0.0181000000000004,0.0770117378293068,0.0149000000000008,,,,,
2013-10-11 00:00:00,19.2468,19.3445,--,19.3807,19.2135,0.532166447529113,0.102399999999999,0.507616850593344,0.0976999999999997,,,,,
2013-10-10 00:00:00,18.7844,19.2421,--,19.2809,18.7844,2.44204989512016,0.4587,2.43659632460978,0.457699999999999,,,,,
2013-10-09 00:00:00,18.6995,18.7834,--,18.9122,18.6703,0.431488501660189,0.0807000000000002,0.448675098264659,0.0838999999999999,,,,,
2013-10-08 00:00:00,18.8836,18.7027,--,18.9447,18.6954,-0.971608899619821,-0.183499999999999,-0.957974115105177,-0.180900000000001,,,,,
2013-10-07 00:00:00,18.9114,18.8862,--,18.9114,18.6984,-0.165455266287837,-0.0313000000000017,-0.133252958532957,-0.0252000000000017,,,,,
2013-10-04 00:00:00,18.7222,18.9175,--,18.9571,18.683,1.01455079428648,0.190000000000001,1.04314663874972,0.1953,,,,,
2013-10-03 00:00:00,18.8178,18.7275,--,18.8823,18.7036,-0.513171944475445,-0.0966000000000022,-0.47986480885119,-0.0902999999999992,,,,,
2013-10-02 00:00:00,19.18,18.8241,--,19.18,18.6976,0.168685213171286,0.0317000000000007,-1.85557872784149,-0.355899999999998,,,,,
2013-10-01 00:00:00,18.4635,18.7924,--,18.8094,18.4635,1.85693069843576,0.342600000000001,1.78135239797439,0.328900000000001,,,,,
2013-09-30 00:00:00,18.6651,18.4498,--,18.6651,18.3209,-0.904491304207721,-0.168400000000002,-1.15348966788284,-0.215299999999999,,,,,
2013-09-27 00:00:00,18.7312,18.6182,--,18.7772,18.554,-0.474156594625509,-0.0886999999999993,-0.603271546937727,-0.113,,,,,
2013-09-26 00:00:00,18.7925,18.7069,--,18.8279,18.5277,-0.421058234855746,-0.0791000000000004,-0.455500864706662,-0.0855999999999995,,,,,
2013-09-25 00:00:00,18.8495,18.786,--,18.8723,18.7032,-0.320485609983858,-0.0603999999999978,-0.33687896230668,-0.0634999999999977,,,,,
2013-09-24 00:00:00,18.7744,18.8464,--,18.8724,18.6887,0.360514838620344,0.0676999999999985,0.383500937446732,0.0719999999999992,,,,,
2013-09-23 00:00:00,18.9278,18.7787,--,18.9761,18.7179,-0.787206052505063,-0.149000000000001,-0.787730216929599,-0.149100000000001,,,,,
2013-09-20 00:00:00,19.0845,18.9277,--,19.0858,18.8694,-0.821609159265356,-0.156799999999997,-0.821609159265356,-0.156799999999997,,,,,
2013-09-19 00:00:00,18.9085,19.0845,--,19.222,18.9085,0.860387808706391,0.162799999999997,0.930798318216666,0.175999999999998,,,,,
2013-09-18 00:00:00,18.8297,18.9217,--,18.9792,18.7792,0.942651373699655,0.1767,0.488589834145007,0.0920000000000023,,,,,
2013-09-17 00:00:00,18.8861,18.745,--,18.8861,18.646,-0.795435902049705,-0.150299999999998,-0.747110308639677,-0.141099999999998,,,,,
2013-09-16 00:00:00,18.7834,18.8953,--,18.9699,18.7834,0.653076009311386,0.122599999999998,0.595738790634276,0.111899999999999,,,,,
2013-09-13 00:00:00,18.8105,18.7727,--,18.8105,18.5991,-0.171762829034828,-0.0322999999999993,-0.200951596182987,-0.0378000000000007,,,,,
2013-09-12 00:00:00,18.8384,18.805,--,18.9333,18.7313,-0.167228519098565,-0.0315000000000012,-0.177297435026331,-0.0334000000000003,,,,,
2013-09-11 00:00:00,18.7477,18.8365,--,18.8401,18.6997,0.464012373663296,0.0869999999999997,0.473658102060534,0.0888000000000027,,,,,
2013-09-10 00:00:00,18.3879,18.7495,--,18.7688,18.3879,1.92493775617819,0.354100000000003,1.96651058576565,0.361600000000003,,,,,
2013-09-09 00:00:00,18.3537,18.3954,--,18.4428,18.2818,0.237032677815366,0.0434999999999981,0.22720214452671,0.0416999999999987,,,,,
2013-09-06 00:00:00,18.2658,18.3519,--,18.4628,18.1433,0.495580842651726,0.0905000000000022,0.471372729363082,0.0861000000000018,,,,,
2013-09-05 00:00:00,18.029,18.2614,--,18.294,18.029,1.3401850176749,0.241499999999998,1.28903433357368,0.232399999999998,,,,,
2013-09-04 00:00:00,17.9844,18.0199,--,18.0689,17.8051,0.199064729399849,0.0357999999999983,0.197393296412441,0.035499999999999,,,,,
2013-09-03 00:00:00,18.0194,17.9841,--,18.1498,17.8596,-0.167644593461845,-0.0301999999999971,-0.195899974471955,-0.0352999999999994,,,,,
2013-09-02 00:00:00,17.6495,18.0143,--,18.1423,17.6495,2.24244006538321,0.395099999999999,2.06691407688602,0.364799999999999,,,,,
2013-08-30 00:00:00,17.8752,17.6192,--,17.9448,17.6153,-1.35931026760721,-0.242799999999999,-1.43215180809166,-0.256,,,,,
2013-08-29 00:00:00,17.7272,17.862,--,17.935,17.7179,0.887324977830995,0.1571,0.760413376054867,0.134799999999998,,,,,
2013-08-28 00:00:00,17.6418,17.7049,--,17.7499,17.4034,0.366775886894697,0.0646999999999984,0.357673253296141,0.0630999999999986,,,,,
2013-08-27 00:00:00,18.1955,17.6402,--,18.1955,17.622,-3.08168187637011,-0.5609,-3.0518534802561,-0.555299999999999,,,,,
2013-08-26 00:00:00,18.3452,18.2011,--,18.3452,18.1473,-0.771969230265994,-0.1416,-0.785491572727461,-0.144099999999998,,,,,
