Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,ETF Segment of Deutsche Börse Group,,,,,,,,,,,
,Monthly Report: December 2021,,,,,,,,,,,
,,,,,,,,,,,,
,,Product Name,ISIN,Xetra Ticker,Product Family,ETF Type,Replication,Income Treatment,Xetra Order Book Turnover (€ m),,Assets under Management (€ m),Xetra Liquidity Measure (XLM)*
,,Exchange Traded Funds,,,,,,,12-2021,November 2021,December 2021,December 2021
,148,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,IE00BGV5VN51,XAIX,Xtrackers,Passive,Full Replication,Accumulating,28.858721239999998,41.8531447,721.73738900428,16.06325
,149,HSBC S&P 500 UCITS ETF,IE00B5KQNG97,H4ZF,HSBC ETF,Passive,Full Replication,Distributing,28.779506519,20.195604838,5415.97113,6.61436842105263
,150,Xtrackers MSCI World Value UCITS ETF 1C,IE00BL25JM42,XDEV,Xtrackers,Passive,Optimised,Accumulating,28.266966989999997,28.03265724,822.49596429975,13.01615
,151,iShares Gold Producers UCITS ETF USD (Acc),IE00B6R52036,IS0E,iShares,Passive,Full Replication,Accumulating,28.099173596,31.509295134,1653.8879353787745,50.6557142857143
,152,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C,LU0322251520,DXS3,Xtrackers,Passive,Swap-based,Accumulating,28.064861725,19.412085174,182.848975497607,5.93290476190476
,153,iShares Digitalisation UCITS ETF USD (Acc),IE00BYZK4883,2B79,iShares,Passive,Optimised,Accumulating,28.004447348000003,30.058091329,1368.6919972187886,15.08325
,154,iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc),IE00BD1F4N50,QDVA,iShares,Passive,Optimised,Accumulating,27.965178171999998,75.20616802199999,641.1486061363235,14.796619047619
,155,Lyxor Nasdaq-100 Daily (2x) Leveraged UCITS ETF - Acc,FR0010342592,L8I7,Lyxor,Passive,Swap-based,Accumulating,27.9513263,24.183734500000003,426.821443223,20.9536
,156,iShares Dow Jones Global Sustainability Screened UCITS ETF USD (Acc),IE00B57X3V84,IUSL,iShares,Passive,Full Replication,Accumulating,27.75118758,42.20078569,644.6753361557478,13.1516666666667
,157,iShares TecDAX UCITS ETF (DE) EUR (Acc),DE0005933972,EXS2,iShares,Passive,Full Replication,Accumulating,27.623470135,54.31546429,1040.5010757,8.7629
,158,Xtrackers Nikkei 225 UCITS ETF 1D,LU0839027447,XDJP,Xtrackers,Passive,Full Replication,Distributing,27.44481281,38.497723145,1543.317557122787,8.23309523809524
,159,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),IE00BDBRDM35,EUNA,iShares,Passive,Optimised,Accumulating,27.4268820716,39.4945176962,1370.02904774,11.3379523809524
,160,iShares EUR Inflation Linked Govt Bond UCITS ETF EUR (Acc),IE00B0M62X26,IBCI,iShares,Passive,Optimised,Accumulating,27.3617135,53.817744850000004,2057.1701031099997,10.2425238095238
,161,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc),IE00BQN1K786,CEMR,iShares,Passive,Optimised,Accumulating,26.752087581999998,52.2163739,548.59528087,9.12275
,162,Xtrackers MSCI World Financials UCITS ETF 1C,IE00BM67HL84,XDWF,Xtrackers,Passive,Optimised,Accumulating,26.417552565,38.77467408,823.382608194248,16.6699
,163,UBS ETF (LU) MSCI EMU Socially Responsible UCITS ETF (EUR) A-dis,LU0629460675,UIMR,UBS ETF,Passive,Full Replication,Distributing,26.387652199999998,21.49919096,1265.40811306,7.97114285714286
,164,iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,EXXY,iShares,Passive,Swap-based,Accumulating,26.35816943,21.903937669999998,317.78355642,19.41175
,165,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),IE00B42Z5J44,IBCG,iShares,Passive,Optimised,Accumulating,26.357976884,11.013852796,886.65624579,7.54965
,166,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,IBCF,iShares,Passive,Optimised,Accumulating,26.184991941,23.960026055,5011.11249139,8.5396
,167,iShares MSCI World ESG Screened UCITS ETF USD (Acc),IE00BFNM3J75,SNAW,iShares,Passive,Optimised,Accumulating,26.080498237,38.518044241000005,1536.5506746689034,9.64915
,168,UBS ETF (LU) MSCI Europe UCITS ETF (EUR) A-dis,LU0446734104,UIMA,UBS ETF,Passive,Full Replication,Distributing,25.93549152,26.096589469999998,357.25416771,13.4305238095238
,169,iShares S&P 500 Financials Sector UCITS ETF USD (Acc),IE00B4JNQZ49,QDVH,iShares,Passive,Full Replication,Accumulating,25.931345636,29.089858813999996,1614.2619305844958,17.5857142857143
,170,Xtrackers FTSE Developed Europe Real Estate UCITS ETF 1C,LU0489337690,D5BK,Xtrackers,Passive,Full Replication,Accumulating,25.92743039,11.3142519,814.6716584936,14.2045238095238
,171,iShares China CNY Bond UCITS ETF USD (Dist),IE00BYPC1H27,ICGB,iShares,Passive,Full Replication,Distributing,25.7899224945,31.6084785978,5666.258127423627,14.2367
,172,SPDR MSCI ACWI IMI UCITS ETF,IE00B3YLTY66,SPYI,SPDR,Passive,Optimised,Accumulating,25.53585232,22.35958918,445.4862313261522,15.9472857142857
,173,SPDR MSCI World Small Cap UCITS ETF,IE00BCBJG560,ZPRS,SPDR,Passive,Optimised,Accumulating,25.47012559,30.087445489999997,789.7078007416563,23.8845
,174,Vanguard FTSE Developed Europe UCITS ETF,IE00B945VV12,VGEU,Vanguard,Passive,Full Replication,Distributing,25.357431690000002,39.908285375000006,2299.059521,7.4113
,175,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,EXV6,iShares,Passive,Full Replication,Distributing,25.285908149999997,55.62851838,524.62234928,9.4478
,176,Xtrackers II Global Inflation-Linked Bond UCITS ETF 1C EUR Hedged,LU0290357929,DBXH,Xtrackers,Passive,Optimised,Accumulating,25.02606724,24.01207906,1270.5401974513,22.6747142857143
,177,iShares Electric Vehicles and Driving Technology UCITS ETF USD (Acc),IE00BGL86Z12,IEVD,iShares,Passive,Optimised,Accumulating,24.966310288,35.125571527999995,754.8044340367296,17.28
,178,Deka STOXX Europe Strong Growth 20 UCITS ETF,DE000ETFL037,EL4C,Deka ETF,Passive,Full Replication,Distributing,24.59026264,39.95780859999999,479.12109139999995,12.7415714285714
,179,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,24.47645334,28.95449117,3063.521319088822,10.9594761904762
,180,Deka MDAX UCITS ETF,DE000ETFL441,ELF1,Deka ETF,Passive,Full Replication,Accumulating,24.417529350000002,25.6656412,739.05800221,6.29404761904762
,181,Lyxor MSCI All Country World UCITS ETF - Acc (EUR),LU1829220216,LYY0,Lyxor,Passive,Swap-based,Accumulating,24.38791655,21.214621849999997,714.8663780436,13.4433
,182,Deka Deutsche Boerse EUROGOV Germany 10+ UCITS ETF,DE000ETFL219,EL4V,Deka ETF,Passive,Full Replication,Distributing,24.337999989999997,5.6162488,59.34621343,9.1547
,183,iShares J.P. Morgan USD EM Bond EUR Hedged UCITS ETF (Dist),IE00B9M6RS56,IS3C,iShares,Passive,Optimised,Distributing,24.236896176,32.151693654,2848.13783029,19.8023
,184,SPDR Bloomberg Barclays Euro High Yield Bond UCITS ETF,IE00B6YX5M31,SYBJ,SPDR,Passive,Optimised,Distributing,24.226040756,10.262457699999999,810.0161191,14.5870952380952
,185,iShares MSCI EM IMI ESG Screened UCITS ETF USD (Acc),IE00BFNM3P36,AYEM,iShares,Passive,Optimised,Accumulating,24.222161412000002,36.404317037000006,1677.287657187003,23.41825
,186,SPDR S&P Euro Dividend Aristocrats UCITS ETF,IE00B5M1WJ87,SPYW,SPDR,Passive,Full Replication,Distributing,24.080542125,18.97913278,1266.79602666,7.92035
,187,iShares Core MSCI Japan IMI UCITS ETF USD (Acc),IE00B4L5YX21,EUNN,iShares,Passive,Optimised,Accumulating,24.025694493,42.088898909,4227.829266095709,7.4413
,188,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,IE00BL25JN58,XDEB,Xtrackers,Passive,Optimised,Accumulating,23.989592335,11.477087110000001,611.2974493145,12.81095
,189,Invesco S&P 500 ESG UCITS ETF (Acc),IE00BKS7L097,5ESG,Invesco,Passive,Swap-based,Accumulating,23.807396280000003,23.79084285,1533.1405985735098,10.99575
,190,iShares MSCI World SRI UCITS ETF USD (Dist),IE00BDZZTM54,2B7J,iShares,Passive,Optimised,Distributing,23.802665753,27.926181727000003,1241.4688258696804,10.2525238095238
,191,Amundi MSCI Emerging ESG Leaders UCITS ETF DR (C),LU2109787551,SADM,Amundi,Passive,Full Replication,Accumulating,23.790891690000002,35.3459258,784.9991675575792,16.4054285714286
,192,iShares Listed Private Equity UCITS ETF USD (Dist),IE00B1TXHL60,IQQL,iShares,Passive,Full Replication,Distributing,23.763028635,28.483156469999997,1094.078709756313,15.9065714285714
,193,VanEck Vectors Global Real Estate UCITS ETF,NL0009690239,TRET,VanEck Vectors,Passive,Full Replication,Distributing,23.546437915,28.115637014999997,560.9709682,24.6921
,194,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),IE00BSKRJZ44,IS04,iShares,Passive,Optimised,Distributing,23.5331479181,12.3549872897,908.4076221349109,10.1114761904762
,195,Amundi MSCI World Climate Transition CTB UCITS ETF DR - EUR (C),LU1602144229,LWCR,Amundi,Passive,Full Replication,Accumulating,23.10166665,25.99049425,776.1688411798708,10.1932
,196,iShares Core MSCI Pacific ex-Japan UCITS ETF USD (Acc),IE00B52MJY50,SXR1,iShares,Passive,Full Replication,Accumulating,23.03209242,37.90506954,2575.9171826593674,13.1954
,197,iShares China Large Cap UCITS ETF USD (Dist),IE00B02KXK85,IQQC,iShares,Passive,Full Replication,Distributing,22.967269690000002,19.457830830000002,539.8333024810171,26.197
,198,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF - EUR,LU1615092217,EMWE,EasyETF,Passive,Optimised,Accumulating,22.949679366,25.312502721999998,478.642,15.4289523809524
,199,Xtrackers MSCI Europe UCITS ETF 1C,LU0274209237,DBXA,Xtrackers,Passive,Full Replication,Accumulating,22.898719070000002,29.58601277,2745.9736462675937,9.16790476190476
,200,Amundi Index MSCI Europe SRI UCITS ETF DR (C),LU1861137484,MIVB,Amundi,Passive,Full Replication,Accumulating,22.79610501,39.649919149999995,2967.220666216337,7.49980952380952
,201,UBS ETF (LU) MSCI Emerging Markets Socially Responsible UCITS ETF (USD) A-dis,LU1048313891,UEF5,UBS ETF,Passive,Optimised,Distributing,22.781790261999998,31.854690278,1211.21038152,18.0607
,202,iShares USD TIPS UCITS ETF EUR Hedged (Acc),IE00BDZVH966,IBC5,iShares,Passive,Optimised,Accumulating,22.3735380748,32.9573954614,581.83561862,13.3284
,203,Lyxor MSCI Water ESG Filtered (DR) UCITS ETF - Dist,FR0010527275,LYM8,Lyxor,Passive,Full Replication,Distributing,22.342739050000002,27.769153790000004,1370.6844520119998,14.3567142857143
,204,Lyxor MSCI Emerging Markets UCITS ETF - Acc (EUR),FR0010429068,LYM7,Lyxor,Passive,Swap-based,Accumulating,22.2701470935,11.010741932,973.6486584552,9.50514285714286
,205,UBS ETF (LU) MSCI Emerging Markets UCITS ETF (USD) A-dis,LU0480132876,UIMI,UBS ETF,Passive,Full Replication,Distributing,22.1551307,24.16139204,1255.46916908,12.0178
,206,Lyxor Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF,LU0419741177,C090,Lyxor,Passive,Swap-based,Distributing,21.69843936,42.39873777999999,808.2749876356897,19.98285
,207,L&G DAX Daily 2x Short UCITS ETF,IE00B4QNHZ41,DES2,L&G ETF,Passive,Swap-based,Accumulating,21.6031770586,23.019879677200002,33.3215871,13.1172
,208,iShares MSCI India UCITS ETF USD (Acc),IE00BZCQB185,QDV5,iShares,Passive,Full Replication,Accumulating,21.357755035999997,39.47408986600001,1193.4255857849198,21.4777619047619
,209,SPDR S&P Global Dividend Aristocrats UCITS ETF,IE00B9CQXS71,ZPRG,SPDR,Passive,Optimised,Distributing,21.319815440000003,19.175764865,812.3764293219142,12.6182380952381
,210,Lyxor S&P 500 UCITS ETF - Dist (EUR),LU0496786574,LYPS,Lyxor,Passive,Swap-based,Distributing,21.280411931000003,14.994822451,4018.2766081122,6.5151
,211,iShares MSCI World ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ569,EDMW,iShares,Passive,Optimised,Accumulating,21.17257653,23.202558467,1796.7958257195833,13.2791
,212,Xtrackers II Eurozone Government Bond 5-7 UCITS ETF 1C,LU0290357176,DBXR,Xtrackers,Passive,Optimised,Accumulating,21.116069420000002,49.48681207,728.6990435208,5.10315
,213,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),DE000A0H08R2,EXV2,iShares,Passive,Full Replication,Distributing,21.02748292,27.472460870000003,412.04649037,9.666
,214,iShares EUR Govt Bond 7-10yr UCITS ETF EUR (Dist),IE00B1FZS806,IBCM,iShares,Passive,Optimised,Distributing,20.84322569,21.744234139999996,623.2324166699999,6.52952380952381
,215,Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF,DE000ETFL227,EL4W,Deka ETF,Passive,Full Replication,Distributing,20.78028143,21.302829911499998,74.44484175,3.18835
,216,Vanguard FTSE North America UCITS ETF,IE00BKX55R35,VNRT,Vanguard,Passive,Full Replication,Distributing,20.62992246,13.448999209999998,1714.927784,10.67285
,217,SPDR Russell 2000 U.S. Small Cap UCITS ETF,IE00BJ38QD84,ZPRR,SPDR,Passive,Optimised,Accumulating,20.517977379999998,31.7479412,1678.2580677114604,9.44557142857143
,218,iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE),DE000A0H08J9,EXH4,iShares,Passive,Full Replication,Distributing,20.50200998,23.30031486,406.82807292,11.7884
,219,Vanguard FTSE Emerging Markets UCITS ETF,IE00B3VVMM84,VFEM,Vanguard,Passive,Optimised,Distributing,20.496982350000003,18.668678840000002,2168.162921,17.2991904761905
,220,Invesco EURO STOXX 50 UCITS ETF Dist,IE00B5B5TG76,S6X0,Invesco,Passive,Swap-based,Distributing,20.240649505,9.96996097,77.545473566,6.39214285714286
,221,UBS ETF (LU) MSCI Pacific Socially Responsible UCITS ETF (USD) A-dis,LU0629460832,UIMT,UBS ETF,Passive,Full Replication,Distributing,20.117182760000002,19.49281812,1033.851289741833,14.2844285714286
,222,iShares Global Infrastructure UCITS ETF USD (Dist),IE00B1FZS467,IQQI,iShares,Passive,Full Replication,Distributing,19.909966805,17.846532215,1299.6099643298605,14.4888095238095
,223,Invesco EURO STOXX 50 UCITS ETF Acc,IE00B60SWX25,SC0D,Invesco,Passive,Swap-based,Accumulating,19.830394780000002,27.120731039999995,265.6946182394,6.50604761904762
,224,Xtrackers MSCI World Energy UCITS ETF 1C,IE00BM67HM91,XDW0,Xtrackers,Passive,Optimised,Accumulating,19.75547634,29.510565585000002,1320.02298300632,23.0705238095238
,225,iShares MSCI EMU ESG Enhanced UCITS ETF EUR (Acc),IE00BHZPJ015,EDM4,iShares,Passive,Optimised,Accumulating,19.72669148,13.661512024,605.9033102899999,12.3640952380952
,226,Lyxor Core Euro Government Inflation-Linked Bond (DR) UCITS ETF - Acc,LU1650491282,LYQ7,Lyxor,Passive,Full Replication,Accumulating,19.702781185,18.321555359999998,1230.0475962005,8.14415
,227,iShares S&P 500 Health Care Sector UCITS ETF USD (Acc),IE00B43HR379,QDVG,iShares,Passive,Full Replication,Accumulating,19.585372442,27.584255853,1918.4996650803462,15.8140476190476
,228,iShares STOXX Europe 600 Utilities UCITS ETF (DE),DE000A0Q4R02,EXH9,iShares,Passive,Full Replication,Distributing,19.38405596,19.132617215,424.33607765,11.2502
,229,iShares STOXX Europe 600 Technology UCITS ETF (DE),DE000A0H08Q4,EXV3,iShares,Passive,Full Replication,Distributing,19.376857190000003,23.867295010000003,279.45992434,7.24504761904762
,230,iShares MSCI EM UCITS ETF USD (Acc),IE00B4L5YC18,EUNM,iShares,Passive,Optimised,Accumulating,19.375366963,25.087993739,1133.0640348578493,12.6504
,231,Vanguard FTSE Japan UCITS ETF,IE00B95PGT31,VJPN,Vanguard,Passive,Full Replication,Distributing,19.309450675,14.216418514999999,1686.680746,7.44342857142857
,232,iShares USD Short Duration Corp Bond UCITS ETF USD (Dist),IE00BCRY5Y77,IS3J,iShares,Passive,Optimised,Distributing,18.993295612,7.899947804000001,1945.1090839307788,22.9954285714286
,233,iShares EUR Aggregate Bond UCITS ETF EUR (Dist),IE00B3DKXQ41,EUN4,iShares,Passive,Optimised,Distributing,18.88658408,29.539317405,1844.21075367,11.4978095238095
,234,iShares EUR Govt Bond 3-7yr UCITS ETF EUR (Acc),IE00B3VTML14,SXRP,iShares,Passive,Optimised,Accumulating,18.680430635,7.975016285,355.90666487,4.0909
,235,iShares Oil & Gas Exploration & Production UCITS ETF USD (Acc),IE00B6R51Z18,IS0D,iShares,Passive,Full Replication,Accumulating,18.452867318,22.898494612,199.04182734416386,32.4564761904762
,236,Xtrackers MSCI Japan UCITS ETF 1C,LU0274209740,DBXJ,Xtrackers,Passive,Full Replication,Accumulating,18.449004102000004,26.386436449999998,1995.469382833705,8.56580952380952
,237,Xtrackers MSCI Emerging Markets ESG UCITS ETF,IE00BG370F43,XZEM,Xtrackers,Passive,Optimised,Accumulating,18.395739579999997,15.628606339999997,1168.770764479,18.0113
,238,iShares Developed Markets Property Yield UCITS ETF USD (Dist),IE00B1FZS350,IQQ6,iShares,Passive,Full Replication,Distributing,18.37186293,10.934452369999999,1949.567097165813,13.4807
,239,iShares Nasdaq US Biotechnology UCITS ETF,IE00BYXG2H39,2B70,iShares,Passive,Optimised,Accumulating,18.35518094,18.899423086,442.9590565071517,16.0161904761905
,240,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Dist),IE00B0M63730,IQQF,iShares,Passive,Full Replication,Distributing,18.23960334,28.734994320000006,1432.1436184884335,15.2605238095238
,241,iShares EUR Covered Bond UCITS ETF EUR (Dist),IE00B3B8Q275,IUS6,iShares,Passive,Optimised,Distributing,18.20669416,17.027026525,811.99938517,11.93175
,242,iShares USD Treasury Bond 7-10yr UCITS ETF USD (Dist),IE00B1FZS798,IUSM,iShares,Passive,Optimised,Distributing,18.109000265000002,17.55510789,3165.021896000353,5.81985
,243,Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF 1C,LU0524480265,XY4P,Xtrackers,Passive,Optimised,Accumulating,18.079537934999998,25.478928864999997,975.8253637109999,6.99628571428571
,244,iShares Spain Govt Bond UCITS ETF EUR (Dist),IE00B428Z604,IS0P,iShares,Passive,Optimised,Distributing,18.031397415,15.977453935,538.5671436599999,6.89985
,245,Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF 1C,LU0411078636,DBPK,Xtrackers,Passive,Swap-based,Accumulating,18.0211801232,8.7336547882,53.745279982800994,27.37685
,246,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),IE00BKBF6H24,IWLE,iShares,Passive,Optimised,Distributing,17.9246050048,15.908455336200001,755.7259896,17.642380952381
,247,WisdomTree Cloud Computing UCITS ETF - USD Acc,IE00BJGWQN72,WTEJ,WisdomTree,Passive,Full Replication,Accumulating,17.890072245000002,18.331483719999994,524.1154158573194,31.9820952380952
,248,Xtrackers S&P 500 UCITS ETF 1C EUR Hedged,IE00BM67HW99,XDPE,Xtrackers,Passive,Full Replication,Accumulating,17.882089728,26.242645875999997,934.4057892726,7.72521052631579
,249,VanEck Vectors Video Gaming and eSports UCITS ETF,IE00BYWQWR46,ESP0,VanEck Vectors,Passive,Full Replication,Accumulating,17.73415469,30.00637809,723.6331459385484,26.7493333333333
,250,iShares MSCI USA Small Cap UCITS ETF USD (Acc),IE00B3VWM098,SXRG,iShares,Passive,Optimised,Accumulating,17.7302142,22.26547505,1269.74450780505,14.5387142857143
,251,Amundi Prime Euro Corporates UCITS ETF DR - EUR (D),LU1931975079,PR1C,Amundi,Passive,Full Replication,Distributing,17.694931215999997,22.537158021000003,1302.641797844509,8.34328571428571
,252,Lyxor Daily ShortDAX x2 UCITS ETF - Acc,FR0010869495,LYQL,Lyxor,Passive,Swap-based,Accumulating,17.662915696,6.6618406694,57.71015950139999,14.3678
,253,Amundi Index MSCI Emerging Markets UCITS ETF DR - EUR (D),LU1737652583,AEMD,Amundi,Passive,Full Replication,Distributing,17.608626215999998,26.382059398,328.3558049364842,19.96025
,254,iShares Diversified Commodity Swap UCITS ETF,IE00BDFL4P12,SXRS,iShares,Passive,Swap-based,Accumulating,17.602770193,16.467473704,1803.132020651598,18.8377619047619
,255,iShares MSCI Japan ESG Screened UCITS ETF USD (Acc),IE00BFNM3L97,SGAJ,iShares,Passive,Optimised,Accumulating,17.476059601,18.386364004999994,968.8355960180115,16.5953
,256,Xtrackers MSCI USA UCITS ETF 2C EUR Hedged,IE00BG04M077,XD9E,Xtrackers,Passive,Full Replication,Accumulating,17.446434276999998,29.758918557,927.6433378150001,11.6450952380952
,257,Xtrackers MSCI Japan UCITS ETF 4C EUR Hedged,LU0659580079,XMK9,Xtrackers,Passive,Full Replication,Accumulating,17.314224011,12.981962111000001,526.1087419424,10.5529
,258,Lyxor DAX (DR) UCITS ETF - Acc,LU0252633754,LYY7,Lyxor,Passive,Full Replication,Accumulating,17.30514584,18.243394,676.447700593,7.07868421052632
,259,iShares Global Inflation Linked Govt Bond UCITS ETF USD (Acc),IE00B3B8PX14,IUS5,iShares,Passive,Optimised,Accumulating,17.254842035,15.539332405000001,832.7864924333393,22.28615
,260,SPDR S&P U.S. Financials Select Sector UCITS ETF,IE00BWBXM500,ZPDF,SPDR,Passive,Full Replication,Accumulating,17.216435530000002,18.167025925,590.6893877714991,14.78245
,261,L&G DAX Daily 2x Long UCITS ETF,IE00B4QNHH68,DEL2,L&G ETF,Passive,Swap-based,Accumulating,17.118054,16.44834095,28.00639305,11.7133
,262,Xtrackers II Eurozone Government Bond UCITS ETF 1D,LU0643975591,X03F,Xtrackers,Passive,Optimised,Distributing,17.04210309,18.160674499999995,617.4191886699999,7.71705
